m/z,RT (min),z,Obs Mass,Specificity,P-value,SelScore 12ca5,SelScore Intstd 12ca5,Ln(Concentration-Dependent Enrichment) 12ca5,SelScore BeadsOnly,SelScore Intstd BeadsOnly,Ln(Concentration-Dependent Enrichment) BeadsOnly,Areas_toberemoved_12ca5,yint_toberemoved_12ca5,Slope_toberemoved_12ca5,Areas_toberemoved_BeadsOnly,yint_toberemoved_BeadsOnly,Slope_toberemoved_BeadsOnly,Area of Beads Only Reference,SelScore Rank 12ca5,SelScore Intstd Rank 12ca5,Concentration-Dependent Enrichment Rank 12ca5,Total Rank 12ca5,Total Intstd Rank 12ca5
544.9675800594765,42.59467738470661,3.0,1631.8809107684297,12ca5,0.0026622726406445576,0.7234980407337223,42437078.645305894,14.867169595581652,0.2765019592662777,16218337.480312232,0.6976510534610972,"((1, 14145696.31829378), (0.6, 3367322.4063981115), (0.3, 6208378.969415399))",7304278.596500086,2862396.0036488893,"((1, 7304277.722195793), (0.6, 7304278.230736669), (0.3, 7304279.836567794))",7304278.596500086,-0.49775312716239273,7304278.596500086,226,330,369,595,699
463.74254046111986,32.99441194699106,4.0,1850.9410559644793,12ca5,0.044080935184936366,0.7894200729768658,36409902.148460366,13.637090802454852,0.21057992702313422,9712439.29537998,-1.496778092655806,"((1, 9125228.97062903), (0.6, 5510648.2471437715), (0.3, 7304371.412118669))",7057827.450857002,836591.1860175286,"((1, 7057828.467026203), (0.6, 7057826.161738265), (0.3, 7057827.723806538))",7057827.450857002,0.22385022421708223,7057827.450857002,84,380,512,596,892
527.6256630741515,41.76243896531108,3.0,1579.8551598124545,12ca5,0.027507397496696732,0.6843590631377895,62068316.335575655,15.401039730679937,0.3156409368622104,28627225.92990137,-1.2366163435545752,"((1, 20689435.324547317), (0.6, 3097257.03216512), (0.3, 8871698.499683281))",9542411.39627207,4881874.049661291,"((1, 9542411.956389898), (0.6, 9542411.492761552), (0.3, 9542410.739664765))",9542411.39627207,0.2903650531822215,9542411.39627207,362,178,238,600,416
814.9171979736615,62.791139111962565,2.0,1627.819843007323,12ca5,0.0022829012508366595,0.7364681084720426,21224981.29104043,14.616374018671932,0.2635318915279574,7594978.52375196,-2.7435690861359814,"((1, 7074998.294610246), (0.6, 826665.8217098633), (0.3, 2660605.281717057))",2704924.9372121384,2227463.4255183805,"((1, 2704925.5951011353), (0.6, 2704923.713115918), (0.3, 2704925.5034193597))",2704924.9372121384,0.06434030053511153,2704924.9372121384,190,496,411,601,907
483.2427336095417,56.038466647229626,2.0,964.4709142790833,12ca5,0.004585603582617843,0.712137656987802,22143748.386632863,14.979273116711225,0.28786234301219804,8951010.00642338,2.3260924159527105,"((1, 7381250.784028147), (0.6, 3615603.8477543476), (0.3, 2537339.6109768455))",2983671.363736637,3201958.1955130096,"((1, 2983671.1353935148), (0.6, 2983671.424433285), (0.3, 2983671.5313831125))",2983671.363736637,-0.09767668218195924,2983671.363736637,261,486,341,602,827
389.72900053816943,38.092611727015736,2.0,777.4434481363388,12ca5,0.017037131856468362,0.7350338766366556,45218290.087889306,14.607802906852529,0.26496612336334446,16300357.589681294,3.41899809020083,"((1, 14473638.216632033), (0.6, 2547499.6680919), (0.3, 3854432.1355199427))",7345373.913787036,2208453.1733039105,"((1, 7345373.096583384), (0.6, 7345375.662327002), (0.3, 7345372.982450726))",7345373.913787036,-0.03274522627237597,7345373.913787036,193,308,413,606,721
458.740416716023,38.440874308268036,4.0,1830.9325609840919,12ca5,0.040698611451967175,0.6573923833690258,37672184.61069077,15.798944060693325,0.3426076166309742,19633293.158350512,2.383021743459052,"((1, 12557395.669327734), (0.6, 7066558.624412174), (0.3, 12212247.09557928))",5222582.698693979,7267653.704004367,"((1, 5222582.327857218), (0.6, 5222583.118001626), (0.3, 5222582.650223092))",5222582.698693979,-0.09227133551942801,5222582.698693979,453,371,153,606,524
470.74565380611324,42.03563549295689,2.0,939.4767546722264,12ca5,0.011842222542508555,0.6610161636813692,27881808.102814578,15.745456544165487,0.33898383631863077,14298413.2514313,-1.1128007543596619,"((1, 9293937.82196825), (0.6, 8987649.991923468), (0.3, 11765916.601028174))",4330027.635244862,6889138.123011215,"((1, 4330028.471758477), (0.6, 4330027.271793078), (0.3, 4330027.162183031))",4330027.635244862,0.32863723873963335,4330027.635244862,442,440,165,607,605
560.6133510388811,38.03027431369553,3.0,1678.8182237066433,12ca5,0.024773799652107766,0.7193802204189503,44981276.5782686,14.875723087082523,0.2806197795810496,17546542.927350484,-3.2890850445922495,"((1, 16770628.426354468), (0.6, 2779434.032420292), (0.3, 8050388.437506478))",8772251.585863115,2886984.492340572,"((1, 8772251.47615249), (0.6, 8772252.022079663), (0.3, 8772251.25935719))",8772251.585863115,0.03728795060534429,8772251.585863115,240,310,367,607,677
443.4809054650547,46.19465689010721,4.0,1769.8945159802188,12ca5,0.049013493232672414,0.6823922897778194,55876880.601897016,15.412320603848778,0.3176077102221806,26006929.398491487,-1.0779303215188076,"((1, 15061597.423658043), (0.6, 8965930.69091993), (0.3, 9167689.247115163))",8438125.782507885,4937257.652005533,"((1, 8438126.437619576), (0.6, 8438125.898692954), (0.3, 8438125.01121112))",8438125.782507885,0.3402991070391581,8438125.782507885,372,229,236,608,465
574.3139162579555,46.21341777701415,3.0,1719.9199193638665,12ca5,0.01330061994160119,0.6974463594431167,37720485.42135087,15.153243655283957,0.30255364055688333,16363222.824641243,-2.369977681368668,"((1, 12573501.95296271), (0.6, 2872469.9412600775), (0.3, 5304888.982588489))",5454408.73348869,3810395.910738712,"((1, 5454408.230509925), (0.6, 5454410.358939439), (0.3, 5454407.611016705))",5454408.73348869,0.09348281266320746,5454408.73348869,317,369,294,611,663
532.6246618427631,60.49872929759384,3.0,1594.8521561182893,12ca5,0.003047380252462479,0.749237704868502,28756918.241899084,14.239186048332234,0.25076229513149795,9624650.190973874,-0.7561450379615337,"((1, 9824377.09752457), (0.6, 1902740.9508112723), (0.3, 3091694.3057935755))",5093978.699637651,1527565.8035272313,"((1, 5093980.092277126), (0.6, 5093977.719263777), (0.3, 5093978.287372051))",5093978.699637651,0.4694727427350419,5093978.699637651,153,429,458,611,887
537.3066421391459,48.83009262864604,3.0,1608.8980970074376,12ca5,0.04243593317512261,0.6794091009664116,45550738.77782084,15.447971029229663,0.3205908990335885,21493901.503017504,1.4640153135959468,"((1, 16323289.103791548), (0.6, 2293303.123127596), (0.3, 7423178.261818479))",6582828.819407489,5116448.117524091,"((1, 6582828.672432341), (0.6, 6582828.044372247), (0.3, 6582829.741417877))",6582828.819407489,-0.2313056428980489,6582828.819407489,383,305,228,611,533
577.6258166160801,59.06955480827029,3.0,1729.8556204382403,12ca5,0.014906046319085247,0.6718902099793176,44381871.79823991,15.568826154621432,0.3281097900206824,21673372.256597698,-2.4018987173613806,"((1, 14793960.734942185), (0.6, 6793041.432222432), (0.3, 5541755.5294476645))",6400224.492611345,5773714.283083729,"((1, 6400225.0372058125), (0.6, 6400223.659529281), (0.3, 6400224.7810989395))",6400224.492611345,0.09054586895796568,6400224.492611345,414,313,198,612,511
542.959798325368,44.67061653244016,3.0,1625.8575655661039,12ca5,0.023831252889388633,0.6850283775671488,65887501.99841813,15.339692324698037,0.3149716224328511,30294647.7577934,2.406875523511055,"((1, 21962498.309900988), (0.6, 4186178.134989763), (0.3, 4566378.925882476))",10098215.906582696,4591385.207793041,"((1, 10098214.998928202), (0.6, 10098217.588977491), (0.3, 10098215.131842393))",10098215.906582696,-0.09009635920975789,10098215.906582696,359,145,254,613,399
430.4733638026846,43.74753141853145,2.0,858.9321746653692,12ca5,0.030051304263512445,0.6760856185116566,64933306.07904467,15.48274365494394,0.32391438148834345,31109716.137564037,1.7002354414718726,"((1, 23746116.49153522), (0.6, 5448929.410276201), (0.3, 7318091.261742252))",11331337.493920436,5297489.8596377075,"((1, 11331337.291533673), (0.6, 11331337.08339372), (0.3, 11331338.106833912))",11331337.493920436,-0.18264051783786672,11331337.493920436,398,153,215,613,368
456.2365609330398,40.71152893876969,4.0,1820.9171378521592,12ca5,0.025505438239298014,0.6541054519074448,52001725.733696625,15.800608854834676,0.3458945480925552,27498797.587204866,-1.5370650855794519,"((1, 16598876.62748983), (0.6, 5747488.990644094), (0.3, 21393332.470239066))",8373533.504363861,7279762.928198145,"((1, 8373533.435042739), (0.6, 8373534.705334005), (0.3, 8373532.372714839))",8373533.504363861,0.2150112158266656,8373533.504363861,462,258,152,614,410
448.2538505993357,40.30268579605836,4.0,1788.9862965173427,12ca5,0.01847963762303832,0.6885730489354484,44922381.4540251,15.26519816235488,0.31142695106455165,20317438.087962866,-1.2523170128056127,"((1, 14974124.79840231), (0.6, 3160264.3718701284), (0.3, 9124694.002233239))",7067424.425881207,4261782.944911116,"((1, 7067425.441266642), (0.6, 7067423.4382168725), (0.3, 7067424.3981601065))",7067424.425881207,0.2858417300407935,7067424.425881207,348,311,266,614,577
414.72293749624157,46.16820298292418,4.0,1654.8626441049662,12ca5,0.006334051310058814,0.7680404063847803,76380643.65800264,13.822690074918015,0.2319595936152197,23068087.193973824,-2.8591830007027705,"((1, 19818838.893023442), (0.6, 2711120.0932803224), (0.3, 6545049.2071050145))",11551883.471499767,1007205.351475039,"((1, 11551883.019569837), (0.6, 11551884.803028166), (0.3, 11551882.5919013))",11551883.471499767,0.0573155679206645,11551883.471499767,116,96,498,614,594
440.2456053574888,20.27319088880072,2.0,878.4766577749775,12ca5,0.01985102029873084,0.784607174938803,19737295.496883035,13.335479908957678,0.21539282506119695,5418344.328131926,0.9165990305937858,"((1, 5324883.499852779), (0.6, 2775252.2493101843), (0.3, 3418570.867035208))",3746525.105085479,618764.4270005114,"((1, 3746525.06462555), (0.6, 3746523.266754609), (0.3, 3746526.983876277))",3746525.105085479,-0.3998766995198144,3746525.105085479,91,503,524,615,1027
422.7228396369396,41.144095027815666,4.0,1686.8622526677584,12ca5,0.006193641709389868,0.7337160836167779,68734767.44001764,14.580878459547753,0.266283916383222,24945566.10425561,-0.6290035894390922,"((1, 22911586.81501488), (0.6, 7973261.089745533), (0.3, 8694275.4241986))",14308756.73834495,2149785.1385412663,"((1, 14308759.20907124), (0.6, 14308753.550076813), (0.3, 14308757.455886802))",14308756.73834495,0.5331227455775338,14308756.73834495,197,131,418,615,549
414.7245886835214,36.41035899678912,2.0,827.4346244270428,12ca5,0.008644038614138809,0.7696938562019845,92958223.99685177,13.697589462773104,0.23030614379801548,27814760.284911156,-3.136128234030634,"((1, 19847545.585370015), (0.6, 8433264.389468377), (0.3, 19109260.21279143))",15448195.460287763,888766.1777733266,"((1, 15448195.512020497), (0.6, 15448195.549589777), (0.3, 15448195.319253018))",15448195.460287763,0.043450703601979224,15448195.460287763,111,49,507,618,556
445.24535021916114,52.64815864605694,4.0,1776.9522949966445,12ca5,0.03897409197035817,0.7038870002481341,31581769.391657513,15.039863804688169,0.29611299975186584,13285900.249242678,0.8520916728652632,"((1, 10527256.49289308), (0.6, 3255210.6404130156), (0.3, 2889554.2279320806))",4428631.418729529,3401965.1390348817,"((1, 4428631.121513639), (0.6, 4428630.050710998), (0.3, 4428633.083963947))",4428631.418729529,-0.4265218540723499,4428631.418729529,292,406,326,618,732
461.73318539475605,42.05908400145837,4.0,1842.903635699024,12ca5,0.013659430256671608,0.6613237254320233,48362002.970065154,15.690850140839286,0.3386762745679766,24767088.13954486,-0.688074583177307,"((1, 16120672.378241315), (0.6, 7721832.767508571), (0.3, 18287128.1151159))",8832374.41838331,6523033.854856108,"((1, 8832376.225380793), (0.6, 8832372.631012393), (0.3, 8832374.39875675))",8832374.41838331,0.5025427423931986,8832374.41838331,441,283,177,618,460
409.7055498230376,21.256660182065026,2.0,817.3965467060751,12ca5,0.033734162309082535,0.7140594984215574,18801303.77244577,14.893238156969595,0.2859405015784426,7528860.33013451,2.333562987380393,"((1, 6267098.102620281), (0.6, 5628422.516272995), (0.3, 3817181.6248398484))",3436427.575813798,2937995.6554463906,"((1, 3436427.1026628017), (0.6, 3436428.2112425617), (0.3, 3436427.413536031))",3436427.575813798,-0.09694970041653628,3436427.575813798,256,508,363,619,871
549.2930701756213,51.07100024018089,3.0,1644.857381116864,12ca5,0.018011981507581525,0.6722833358783107,98550131.92440224,15.513497820751997,0.3277166641216894,48040043.17736573,-0.8640317699132799,"((1, 32850044.902037278), (0.6, 11261476.873335188), (0.3, 12582820.126158489))",18663427.887818504,5462940.85446311,"((1, 18663429.412862953), (0.6, 18663426.366435308), (0.3, 18663427.88415726))",18663427.887818504,0.42145942483384213,18663427.887818504,411,38,208,619,246
535.6198033270347,50.68595082088141,3.0,1603.837580571104,12ca5,0.024432969231414498,0.6806919713014616,76742319.08614045,15.397019299321352,0.3193080286985384,35999306.08597897,0.9161031487202408,"((1, 25580768.273344774), (0.6, 4776964.384627918), (0.3, 4676413.234096627))",11999766.186973939,4862286.212305745,"((1, 11999765.546752587), (0.6, 11999765.747127756), (0.3, 11999767.267041476))",11999766.186973939,-0.4000750402994937,11999766.186973939,378,92,242,620,334
438.73565667009035,33.35028213031007,4.0,1750.9135208003613,12ca5,0.0011778737014665613,0.6599459976044239,47334772.53614965,15.696705976454892,0.3400540023955761,24390448.478862,1.5786603394652052,"((1, 14884443.649406126), (0.6, 8502031.629675314), (0.3, 11308472.852324678))",7296976.883161544,6561343.727510547,"((1, 7296976.176495448), (0.6, 7296977.535168196), (0.3, 7296976.937820989))",7296976.883161544,-0.20625121982842387,7296976.883161544,444,289,176,620,465
435.97773992281617,26.694197824346297,2.0,869.9409269056323,12ca5,0.0015766367100745714,0.688571196633944,29196639.816059485,15.236065806724076,0.3114288033660561,13205133.535463544,-2.8966545067196,"((1, 7441599.573079642), (0.6, 6662232.630173017), (0.3, 5635283.798821532))",3751246.2566594323,4139418.209102615,"((1, 3751246.477570066), (0.6, 3751246.0080380547), (0.3, 3751246.2843701784))",3751246.2566594323,0.055207608131928154,3751246.2566594323,349,424,271,620,695
395.97253623217034,35.69265501637453,4.0,1579.8610390486813,12ca5,0.018254733970807974,0.7648006741464589,46552242.72775054,13.80684493666384,0.23519932585354109,14316221.829637928,0.8524778228519783,"((1, 10282215.955607884), (0.6, 3158512.4133514403), (0.3, 5658660.782204055))",6546017.107192131,991371.8169758044,"((1, 6546016.682834831), (0.6, 6546016.036632796), (0.3, 6546018.602108763))",6546017.107192131,-0.4263571844596967,6546017.107192131,123,294,500,623,794
413.23784906944127,38.66094157356989,4.0,1648.922290397765,12ca5,0.04178892153458938,0.7029446586366289,69436965.39387375,15.033705911065185,0.2970553413633711,29343165.503696084,0.8972607378219543,"((1, 19456711.492033992), (0.6, 3541667.5602498516), (0.3, 13688704.331655035))",10939871.82331966,3381080.5680773607,"((1, 10939871.514262693), (0.6, 10939870.573975632), (0.3, 10939873.381720657))",10939871.82331966,-0.4076848873853733,10939871.82331966,294,128,329,623,457
512.5949234684351,43.63085474740181,3.0,1534.7629409953054,12ca5,0.004797871256297309,0.7043219704559678,28070300.798878577,14.99152687423483,0.29567802954403216,11784058.395264225,-2.2604922480185845,"((1, 9356767.166620618), (0.6, 1849834.9149702957), (0.3, 5655520.898558552))",3928022.5359939104,3241435.594101775,"((1, 3928022.797607148), (0.6, 3928022.4296754855), (0.3, 3928022.3806990995))",3928022.5359939104,0.10429913107581645,3928022.5359939104,289,437,337,626,774
407.4654086470951,43.37818152332008,4.0,1625.8325287083803,12ca5,0.03362230866569099,0.697292851084662,61654136.66136681,15.088831095694957,0.3027071489153379,26765150.25009623,0.7723107950071078,"((1, 20551379.537371162), (0.6, 2926047.860745205), (0.3, 7249466.13438237))",10158651.947410652,3572696.1603169097,"((1, 10158650.972412184), (0.6, 10158651.989675941), (0.3, 10158652.880143832))",10158651.947410652,-0.4619443752655741,10158651.947410652,318,182,308,626,490
547.6089138098395,44.36891032496396,3.0,1639.8049120195183,12ca5,0.00937576671417418,0.6765055504894385,64794468.94198339,15.442733018872186,0.3234944495105615,30983708.923824012,-0.6322509548233837,"((1, 24093450.78911755), (0.6, 2870348.2406521845), (0.3, 5334735.435344969))",10545257.409357356,5089718.176260809,"((1, 10545259.242474364), (0.6, 10545255.700490126), (0.3, 10545257.285107581))",10545257.409357356,0.5313943091791496,10545257.409357356,396,154,230,626,384
460.7473269293996,27.925345555854825,4.0,1838.9602018375983,12ca5,0.048408740189317026,0.707150039004124,24786302.358270697,14.941223968215768,0.2928499609958761,10264678.326361846,-1.507286897934614,"((1, 6996284.413828571), (0.6, 4938040.770705362), (0.3, 3371199.2589246426))",3421561.4593344685,3082415.091225939,"((1, 3421561.2490645866), (0.6, 3421563.0205965303), (0.3, 3421560.108342288))",3421561.4593344685,0.2215101430632883,3421561.4593344685,274,470,352,626,822
530.6219572587904,56.58725246088885,3.0,1588.8440423663712,12ca5,0.024947570198738705,0.7926172378584251,52689608.29245164,12.285242293061362,0.20738276214157497,13785867.85895513,-2.035863492115611,"((1, 10032584.597515386), (0.6, 1236927.635869089), (0.3, 4411322.259913445))",6202234.102847141,216477.5861871502,"((1, 6202234.032767862), (0.6, 6202234.897442614), (0.3, 6202233.378330949))",6202234.102847141,0.13056768964260024,6202234.102847141,81,254,550,631,804
458.745558419181,45.12000827718452,2.0,915.476563898362,12ca5,0.01018384741018964,0.7285337408747049,36040848.21413777,14.570211907059672,0.2714662591252951,13429541.682788318,0.5159584254115555,"((1, 12115422.520656958), (0.6, 3085040.826023048), (0.3, 9305944.796308655))",7196902.623725011,2126976.2051231125,"((1, 7196901.093563799), (0.6, 7196903.308948166), (0.3, 7196903.468663069))",7196902.623725011,-0.5969282092031145,7196902.623725011,212,383,419,631,802
433.4954641594814,24.121334095331616,4.0,1729.9527507579255,12ca5,0.022747314151811138,0.6943736371738074,20975869.63630145,15.094070601017734,0.3056263628261926,9232462.756149415,-1.8817630429979273,"((1, 6991957.35217001), (0.6, 4074544.0421240497), (0.3, 1960149.0651944194))",2535318.444443551,3591464.446196219,"((1, 2535318.4453711114), (0.6, 2535319.178498946), (0.3, 2535317.7094605938))",2535318.444443551,0.15232131984955488,2535318.444443551,327,498,306,633,804
562.6218312917381,50.963351069751674,3.0,1684.8436644652143,12ca5,0.02323838872369168,0.6886493438401498,62626919.988470614,15.1723253399665,0.31135065615985014,28314748.000699293,-0.060174271610327304,"((1, 19670192.53127065), (0.6, 3889015.871822017), (0.3, 8587147.543061497))",9972753.710470265,3883802.8204353983,"((1, 9972755.341423055), (0.6, 9972754.455982575), (0.3, 9972751.334005168))",9972753.710470265,0.9416004250625754,9972753.710470265,347,175,286,633,461
451.4886047160463,38.49757067135421,4.0,1801.9253129841852,12ca5,0.0022611171333004904,0.6490191546770574,47144449.772677265,15.768145799028618,0.3509808453229427,25495085.490554944,-1.134980403009884,"((1, 15714815.11053666), (0.6, 9205364.06962013), (0.3, 12832423.677129528))",7825932.072289199,7047234.29352675,"((1, 7825933.21665478), (0.6, 7825930.955673522), (0.3, 7825932.044539292))",7825932.072289199,0.3214284203022464,7825932.072289199,474,293,160,634,453
554.3030558984291,47.44442612390081,3.0,1659.8873382852871,12ca5,0.047980640804139614,0.6817757823702503,62199440.18693472,15.296114985102273,0.31822421762974973,29032078.73075577,0.47210971705978866,"((1, 20487702.825827047), (0.6, 2161682.7404390904), (0.3, 9919649.757480433))",9677360.507384917,4395601.699107934,"((1, 9677359.167038085), (0.6, 9677360.620382978), (0.3, 9677361.734733691))",9677360.507384917,-0.623685080270465,9677360.507384917,374,176,261,635,437
418.2348257558718,43.61375787389527,2.0,834.4550985717435,12ca5,0.04291439104266623,0.6955907750828985,76920916.9154317,15.075124509530657,0.30440922491710154,33662661.3476131,-0.0410189609744148,"((1, 20671236.24764402), (0.6, 3643933.3154379614), (0.3, 7040561.143319418))",10452566.531599578,3524060.7665913026,"((1, 10452563.207284274), (0.6, 10452569.252621377), (0.3, 10452567.134893088))",10452566.531599578,-1.0418718602638806,10452566.531599578,324,91,312,636,403
453.4924954808068,22.250561597661363,2.0,904.9704380216135,12ca5,0.04987003219935964,0.696098848847083,19463948.455457065,15.065189943051875,0.30390115115291705,8497523.52182651,0.7541293134486242,"((1, 6487983.289286684), (0.6, 4380849.527635712), (0.3, 4415480.957659863))",2832506.515063473,3489224.0808341415,"((1, 2832505.422944382), (0.6, 2832506.7896445724), (0.3, 2832507.332601465))",2832506.515063473,-0.4704200248598702,2832506.515063473,321,504,316,637,820
427.2269332743346,23.170830759175715,4.0,1704.8786272173384,12ca5,0.012758872920844107,0.7014253722509102,43838423.570871904,14.982352896844947,0.2985746277490899,18660632.358901702,-2.1238399542268387,"((1, 9760708.916707084), (0.6, 5752312.338856007), (0.3, 5775221.542234254))",5414474.965866188,3211834.7237136257,"((1, 5414474.071343585), (0.6, 5414477.6310151005), (0.3, 5414473.195239876))",5414474.965866188,0.11957159636865933,5414474.965866188,297,318,340,637,658
453.9877250239311,39.36462471693005,2.0,905.9608971078621,12ca5,0.029800724283042635,0.6561337578180748,70395610.33973932,15.670650814011637,0.3438662421819252,36892895.24460192,-0.9435857292939254,"((1, 18985137.015721414), (0.6, 12636277.673920175), (0.3, 16341165.016902817))",11684205.620315572,6392594.78782438,"((1, 11684206.580869079), (0.6, 11684205.260300735), (0.3, 11684205.019776901))",11684205.620315572,0.3892296579272234,11684205.620315572,456,123,181,637,304
436.2494940963649,36.1732698908619,2.0,870.4844352527298,12ca5,0.044310893863773126,0.737311138424063,59376832.55391229,14.328819575286218,0.26268886157593696,21154749.65007419,-0.8985619588980214,"((1, 15934994.839280205), (0.6, 9042568.636381803), (0.3, 9376735.526117025))",11447832.100511828,1670810.79955322,"((1, 11447831.870731652), (0.6, 11447834.604580311), (0.3, 11447829.826223522))",11447832.100511828,0.40715474420905273,11447832.100511828,187,202,451,638,653
452.2265665972794,41.264660968323874,4.0,1804.8771605091174,12ca5,0.04779558012020086,0.651089983340295,65338408.50915386,15.743368502130298,0.348910016659705,35013939.37054691,0.5937012908281665,"((1, 21779471.043951713), (0.6, 10000768.602939343), (0.3, 14546583.83022753))",11671312.30162206,6874768.320620806,"((1, 11671310.873831136), (0.6, 11671312.963784), (0.3, 11671313.067251047))",11671312.30162206,-0.552279350577654,11671312.30162206,471,148,167,638,315
545.2891774463873,36.45736717725376,3.0,1632.8457029291617,12ca5,0.02005715343361579,0.6837810770039857,50457737.898253806,15.22467727629432,0.31621892299601423,23334502.915628336,0.1597028853681037,"((1, 16819250.42417197), (0.6, 3359318.9129520766), (0.3, 6259554.127103679))",7778168.238908255,4092543.741147517,"((1, 7778165.648238108), (0.6, 7778170.163886449), (0.3, 7778168.904600202))",7778168.238908255,-0.8523970109705112,7778168.238908255,368,270,274,642,544
390.70705309793743,24.965683999000174,2.0,779.3995532558748,12ca5,0.04013475345823412,0.7249651158504952,14355670.841865167,14.532595755833762,0.2750348841495048,5446207.245777387,0.8723387740837585,"((1, 4785223.530831813), (0.6, 2268571.1242110715), (0.3, 2963205.756340459))",2139510.587069496,2048453.6631769119,"((1, 2139509.46615303), (0.6, 2139511.1823390764), (0.3, 2139511.112716383))",2139510.587069496,-0.41797286113321475,2139510.587069496,219,530,424,643,954
533.9804292306785,42.93208943882264,3.0,1598.9194582820355,12ca5,0.013396193740361538,0.786918042213669,29904248.994300555,11.799855811151877,0.213081957786331,8097483.575176816,-1.3202746579494948,"((1, 5868214.246159892), (0.6, 955752.2189246295), (0.3, 3561227.88756975))",3850971.4598877644,133233.1408273699,"((1, 3850971.7697292813), (0.6, 3850972.027723596), (0.3, 3850970.582210416))",3850971.4598877644,0.26706194120659377,3850971.4598877644,88,421,555,643,976
447.9895035831829,43.37983708286209,2.0,893.9644542263658,12ca5,0.00559094095823015,0.6855193924507291,31997005.095039167,15.165759293026808,0.3144806075492709,14678560.100352315,-1.1966436733131964,"((1, 10665665.969631212), (0.6, 4938794.143397104), (0.3, 18792163.820925504))",7195754.234018917,3858385.127015246,"((1, 7195754.964811116), (0.6, 7195753.989503396), (0.3, 7195753.747742238))",7195754.234018917,0.3022068164487921,7195754.234018917,357,403,288,645,691
570.3036638867022,59.90174433755453,3.0,1707.8891622501067,12ca5,0.034507023195129695,0.7301803155711732,65957985.9375456,14.456513699921823,0.2698196844288267,24373106.987016317,-0.5554916671973601,"((1, 21985996.7220743), (0.6, 1775823.3937504652), (0.3, 10352448.450487597))",12318193.690428771,1898384.273374282,"((1, 12318195.457663445), (0.6, 12318192.340199875), (0.3, 12318193.273422996))",12318193.690428771,0.5737900780724687,12318193.690428771,207,144,439,646,583
409.22278345982903,39.56363927457612,4.0,1632.862027959316,12ca5,0.0005807071052405441,0.7490728226752204,116839117.35549039,13.869742081930157,0.25092717732477965,39139198.5286903,-2.9921860076964104,"((1, 30167322.632967263), (0.6, 6781021.774001141), (0.3, 9764987.745470827))",18755066.20414634,1055729.0004270368,"((1, 18755066.661496375), (0.6, 18755065.379521456), (0.3, 18755066.57142119))",18755066.20414634,0.050177628064895785,18755066.20414634,155,16,494,649,510
434.49685088054184,39.183834918687445,2.0,866.9791488210836,12ca5,0.025242713724419222,0.6693242462537364,69085304.18604957,15.446645419011414,0.33067575374626357,34131193.00903304,0.5668400471462884,"((1, 23028437.128926605), (0.6, 5546944.167348469), (0.3, 8896134.055964319))",11377064.197286375,5109670.195052547,"((1, 11377064.224128364), (0.6, 11377061.392630955), (0.3, 11377066.975099808))",11377064.197286375,-0.5673152988709227,11377064.197286375,421,129,229,650,358
398.9767507142445,29.9391012215713,4.0,1591.8778969769778,12ca5,0.021181054573516135,0.7255933360741754,41888497.446509056,14.495504844895095,0.2744066639258246,15841494.497941367,-1.4730744392815045,"((1, 12920005.608011762), (0.6, 1507897.3487518888), (0.3, 4104010.4860428157))",6417810.99915218,1973866.4553626254,"((1, 6417811.9999278635), (0.6, 6417809.771904015), (0.3, 6417811.225624659))",6417810.99915218,0.22921967877867033,6417810.99915218,217,333,436,653,769
373.7094312574243,34.80424750606661,4.0,1490.808619149697,12ca5,0.04953053092127736,0.6883180204296473,26752484.075179152,15.099230869228961,0.31168197957035265,12113974.85971882,1.4560538471896647,"((1, 8917496.865999205), (0.6, 1143183.022164386), (0.3, 5253231.010408144))",3128847.5448859734,3610045.265784622,"((1, 3128847.261783414), (0.6, 3128847.078545078), (0.3, 3128848.294329429))",3128847.5448859734,-0.23315452514458102,3128847.5448859734,351,456,305,656,761
543.2910326361299,54.02824901175471,3.0,1626.8512684983898,12ca5,0.013564825392514432,0.6951513901277847,67506583.66470326,15.018939354277238,0.30484860987221535,29604038.02634164,1.6998744654896023,"((1, 21427717.01911457), (0.6, 3170183.982556071), (0.3, 10150365.629476381))",11339069.773333319,3331520.466441858,"((1, 11339069.801450634), (0.6, 11339068.824645048), (0.3, 11339070.693904268))",11339069.773333319,-0.18270645857899148,11339069.773333319,326,138,330,656,468
513.2828341685102,35.10830058847041,3.0,1536.8266730955306,12ca5,0.02412559927084252,0.6956387660300671,31467235.841481857,15.006164041660453,0.30436123396993287,13767787.532879325,1.5562903012191927,"((1, 11402337.424272763), (0.6, 2589852.7733978913), (0.3, 3060525.7532924972))",4792117.56606889,3289229.963372193,"((1, 4792116.938498509), (0.6, 4792118.010967311), (0.3, 4792117.748740847))",4792117.56606889,-0.21091706044967862,4792117.56606889,322,408,334,656,742
381.4633108803566,20.340978890093993,4.0,1521.8241376414262,12ca5,0.017027094914412726,0.7344474792896717,6014256.845456932,14.195874384652969,0.2655525207103283,2174561.3002240653,-0.5347641471878427,"((1, 2004756.913355709), (0.6, 1760757.2238292024), (0.3, 1456977.1814760899))",724852.7280456842,1462816.7043872692,"((1, 724853.6872049397), (0.6, 724853.3214100758), (0.3, 724851.1755220372))",724852.7280456842,0.5858074381845301,724852.7280456842,194,553,462,656,1015
