Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
EScore: 0.74 p value: 3.241e-02 RTime: 19.956,,(no adduct),427.4859,4,9,29
EScore: 0.72 p value: 4.985e-02 RTime: 31.743,,(no adduct),398.9745,2,21,41
EScore: 0.7 p value: 2.196e-02 RTime: 24.474,,(no adduct),441.991,2,14,34
EScore: 0.6 p value: 4.621e-02 RTime: 39.932,,(no adduct),458.5026,4,29,49
EScore: 0.96 p value: 1.996e-02 RTime: 26.695,,(no adduct),477.7694,4,16,36
EScore: 0.67 p value: 1.316e-02 RTime: 34.819,,(no adduct),418.962,2,24,44
EScore: 0.98 p value: 1.950e-02 RTime: 32.971,,(no adduct),510.7797,4,22,42
EScore: 0.68 p value: 3.301e-02 RTime: 39.742,,(no adduct),392.72,4,29,49
EScore: 0.6 p value: 3.168e-02 RTime: 24.078,,(no adduct),405.9821,4,14,34
EScore: 0.75 p value: 1.882e-02 RTime: 25.135,,(no adduct),412.2067,2,15,35
EScore: 0.67 p value: 1.329e-02 RTime: 45.026,,(no adduct),570.3041,3,35,55
EScore: 0.75 p value: 4.285e-02 RTime: 35.619,,(no adduct),473.2484,4,25,45
EScore: 0.59 p value: 3.431e-02 RTime: 42.287,,(no adduct),394.7359,2,32,52
EScore: 0.63 p value: 4.975e-02 RTime: 48.234,,(no adduct),570.9813,3,38,58
EScore: 0.66 p value: 7.110e-03 RTime: 53.48,,(no adduct),482.9832,2,43,63
EScore: 0.76 p value: 1.327e-02 RTime: 25.064,,(no adduct),403.2063,2,15,35
EScore: 0.67 p value: 1.071e-02 RTime: 36.252,,(no adduct),451.4951,2,26,46
EScore: 0.62 p value: 4.746e-02 RTime: 38.103,,(no adduct),423.9818,4,28,48
EScore: 0.61 p value: 4.969e-02 RTime: 32.389,,(no adduct),394.9827,2,22,42
