Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
"Sel Score: 0.77 RTime: 49.389 Area: 1767056.5717062617 All areas: [361617.058585941, 819927.4343275988, 433135.9077381794, 2514431.321182164, 1789532.7919468246, 997205.6019897975] p-value: 0.0954353400134795 original RTs: [0, 0, 0, 2960.496680692626, 2987.9111059779843, 2939.0304118113527]",,(no adduct),455.9934,2.0,39,59
"Sel Score: 0.77 RTime: 17.32 Area: 345778.7435861633 All areas: [111554.16505722719, 128543.33588151116, 75925.41496569503, 454351.289186862, 387991.95526282117, 194992.98630880675] p-value: 0.08537376882139143 original RTs: [0, 0, 0, 1045.8374130941636, 0, 0]",,(no adduct),409.4883,4.0,7,27
"Sel Score: 0.77 RTime: 26.808 Area: 723459.1753999436 All areas: [354823.2110342333, 195566.24971249467, 111120.88008859377, 944177.1954660417, 611977.078113005, 614223.252620784] p-value: 0.024814542171174132 original RTs: [1642.2513409594112, 1549.4497867234545, 1607.5991071856752, 1619.7832391123327, 0, 1727.3782346783582]",,(no adduct),432.47,4.0,16,36
"Sel Score: 0.77 RTime: 44.731 Area: 2446760.7048828015 All areas: [1377089.3863970344, 421358.93735301215, 441031.9851018753, 3354652.507022762, 2302685.699811445, 1682943.9078141972] p-value: 0.05202444685696292 original RTs: [0, 0, 0, 0, 2653.830770232063, 2710.0976114174646]",,(no adduct),440.4928,2.0,34,54
"Sel Score: 0.77 RTime: 42.494 Area: 787030.8768621042 All areas: [381788.59598541725, 241644.30488771433, 96979.25969448441, 737145.2635061227, 833054.1843094839, 790893.182770706] p-value: 0.014367179533369478 original RTs: [0, 0, 0, 0, 0, 2549.624307606327]",,(no adduct),519.937,3.0,32,52
"Sel Score: 0.77 RTime: 37.745 Area: 1655580.4966821068 All areas: [441852.1355845018, 589817.804716356, 487586.07308231527, 2216355.9168491988, 1744269.3202928384, 1006116.2529042837] p-value: 0.08029021738557594 original RTs: [0, 2226.264288148787, 2304.0768803976057, 2265.1349360558343, 2288.9055031858647, 2211.85285764904]",,(no adduct),442.993,2.0,27,47
"Sel Score: 0.77 RTime: 37.31 Area: 956328.5426557669 All areas: [156309.21479348282, 455082.97121136385, 266400.6229919518, 838691.4589781722, 1172984.7912930958, 857309.3776960326] p-value: 0.009883139865390892 original RTs: [0, 2341.4004224856985, 2189.2679122417926, 2167.109949108161, 2233.461860877839, 2234.8509438552223]",,(no adduct),441.7206,4.0,27,47
"Sel Score: 0.77 RTime: 38.464 Area: 1944489.0331692758 All areas: [837941.0144997541, 433486.1600478025, 514229.5055172971, 2670529.382851355, 1852978.101536015, 1309959.6151204577] p-value: 0.06512557982515896 original RTs: [0, 0, 0, 0, 0, 2307.824763260596]",,(no adduct),421.9828,2.0,28,48
"Sel Score: 0.77 RTime: 44.605 Area: 1319350.1499503225 All areas: [528087.4035337768, 159482.92503231467, 524057.1177869292, 1714013.8554847843, 1219992.0372588232, 1024044.5571073596] p-value: 0.027018532545514635 original RTs: [0, 0, 0, 0, 0, 2676.2772390217197]",,(no adduct),430.7458,2.0,34,54
"Sel Score: 0.77 RTime: 45.259 Area: 1274226.3040801908 All areas: [451966.08715523354, 418865.07861338905, 299378.0463903616, 1627966.7460057074, 1390118.5189379372, 804593.6472969285] p-value: 0.06408503827145148 original RTs: [0, 0, 0, 0, 0, 2715.564621874065]",,(no adduct),425.2404,4.0,35,55
"Sel Score: 0.77 RTime: 46.777 Area: 1341990.3943994755 All areas: [922645.3777368804, 120872.26683602548, 189961.9154053227, 609982.8748361163, 1839209.023793271, 1576779.2845690392] p-value: 0.11828092413394575 original RTs: [0, 2808.45078086185, 2902.738248531581, 0, 2762.4410576062314, 2715.6876046988527]",,(no adduct),414.2406,4.0,36,56
"Sel Score: 0.77 RTime: 35.241 Area: 561469.6144230013 All areas: [207105.03654224568, 158484.73866219862, 151028.80550370942, 585480.6214198277, 710191.5555126545, 388736.6663365218] p-value: 0.04889572120569297 original RTs: [0, 0, 0, 2059.757867604273, 2141.694708218801, 2143.6621367758944]",,(no adduct),355.7842,5.0,25,45
"Sel Score: 0.77 RTime: 48.095 Area: 789301.227855145 All areas: [417466.3916930618, 149808.98231921293, 159062.15802382224, 979769.4875097208, 779259.7477916807, 608874.4482640337] p-value: 0.018100531682799684 original RTs: [3025.244535036495, 0, 0, 2870.9058706377486, 2853.571366270042, 0]",,(no adduct),571.288,3.0,38,58
"Sel Score: 0.77 RTime: 52.622 Area: 826509.7716750707 All areas: [232172.57241214142, 322105.9879389704, 207064.96113131422, 668688.8750698598, 1250884.7435434374, 559955.6964119154] p-value: 0.11271227409844228 original RTs: [3164.169502712219, 3101.139887031644, 0, 0, 3265.1632768404475, 3165.859831024175]",,(no adduct),447.7436,2.0,42,62
"Sel Score: 0.77 RTime: 40.783 Area: 2247109.114038318 All areas: [618024.068396856, 432575.08029262454, 1019432.8899644045, 2926378.2389859944, 2131812.009620348, 1683137.0935086107] p-value: 0.033220691493652255 original RTs: [2534.0243196169154, 2417.0868813406223, 2450.096169783847, 2448.693303270984, 2452.1028537216716, 2454.484058258544]",,(no adduct),414.9835,4.0,30,50
"Sel Score: 0.77 RTime: 37.866 Area: 1038644.3634139299 All areas: [501198.3794605169, 358238.24393553956, 97513.06791744196, 1120981.6227295955, 1094349.5335230741, 900601.93398912] p-value: 0.011114283025916924 original RTs: [2359.4135141543265, 0, 2373.6340184121123, 2131.298876215509, 2313.307483185704, 2277.898737513526]",,(no adduct),442.4589,2.0,27,47
"Sel Score: 0.76 RTime: 47.552 Area: 1104606.842544671 All areas: [705832.4025291151, 191796.30875658628, 120417.48588454668, 1236911.7966480437, 1333721.3828426593, 743187.3481433098] p-value: 0.04210648748062057 original RTs: [0, 2877.386423897909, 0, 0, 2825.0406563818424, 2834.33125534184]",,(no adduct),398.4631,4.0,37,57
"Sel Score: 0.76 RTime: 36.79 Area: 1243502.4114705846 All areas: [604433.4542890996, 236011.70824574766, 305670.6005673414, 1363435.8604103636, 1312571.3570295416, 1054500.0169718484] p-value: 0.004718574719699875 original RTs: [0, 0, 0, 0, 0, 2207.4100375942435]",,(no adduct),384.9562,4.0,26,46
"Sel Score: 0.76 RTime: 34.424 Area: 861211.2662420418 All areas: [497323.42376239836, 211920.75471412973, 85475.07254060783, 1176548.9660122644, 770851.3516229434, 636233.481090918] p-value: 0.04663931625627848 original RTs: [0, 0, 2052.8194571614044, 2040.3163401517977, 2078.0773729985376, 2080.91454316526]",,(no adduct),405.9872,2.0,24,44
"Sel Score: 0.76 RTime: 28.768 Area: 2051899.5313756485 All areas: [844496.8775852631, 574363.2363519486, 474721.6171985324, 2768432.329543694, 2379629.6520435046, 1007636.6125397473] p-value: 0.11149542518668903 original RTs: [1858.0827375323306, 1714.2573084653443, 1779.9710416785347, 1673.4076529846661, 1731.3871804461514, 1696.4979358174633]",,(no adduct),394.2147,4.0,18,38
"Sel Score: 0.76 RTime: 38.302 Area: 1630531.1089969585 All areas: [813306.8240534809, 308717.33867066243, 383955.8186242473, 1892634.0428656738, 1502517.1671535692, 1496442.1169716327] p-value: 0.005787852642359331 original RTs: [0, 0, 2270.727140255701, 2337.4932329921517, 2246.65647527395, 2325.9010906799576]",,(no adduct),462.4916,2.0,28,48
"Sel Score: 0.76 RTime: 44.662 Area: 2338645.7163747405 All areas: [771709.3379638514, 379787.88951296516, 1011136.3449696173, 2762722.5404910357, 2438736.0481116967, 1814478.560521489] p-value: 0.011871711953103648 original RTs: [2791.452425538041, 2609.8335296291293, 0, 0, 2692.908684064509, 2702.6975186167433]",,(no adduct),408.9589,2.0,34,54
"Sel Score: 0.76 RTime: 26.638 Area: 543991.2941345718 All areas: [119507.44833311133, 299139.6020917139, 84550.852451188, 408144.2356715218, 703427.0788835643, 520402.5678486293] p-value: 0.0284884429717893 original RTs: [1747.61926589178, 1620.0737508551433, 1603.0514414313793, 1668.7188813076878, 1544.2739174223505, 1506.596325475658]",,(no adduct),399.7085,2.0,16,36
"Sel Score: 0.76 RTime: 28.895 Area: 702623.7936852226 All areas: [154768.42669998226, 268578.26673808927, 227276.0614544374, 870246.7767819522, 448517.92439826095, 789106.6798754551] p-value: 0.056138884075927944 original RTs: [0, 1747.5227104582004, 1637.6410343478449, 1789.0577097546307, 1774.4523099907135, 1699.6124677342495]",,(no adduct),419.9717,4.0,18,38
"Sel Score: 0.76 RTime: 35.825 Area: 857122.9085586619 All areas: [327828.09009943414, 280724.4653566064, 185167.20039337975, 1256892.2595772455, 775135.7563424591, 539340.7097562812] p-value: 0.1017699374998772 original RTs: [0, 0, 2201.7898367377707, 2127.444167199082, 2093.4986292211665, 2164.8262201760513]",,(no adduct),399.9632,2.0,25,45
"Sel Score: 0.76 RTime: 19.775 Area: 744527.139117814 All areas: [219980.36874741563, 370409.2699657877, 99658.25708847286, 1103557.0415281665, 499513.3471279327, 630511.0286973427] p-value: 0.09084101377620957 original RTs: [1336.765579479682, 1288.5585191870614, 1140.0572642205193, 0, 0, 1088.2000046722837]",,(no adduct),409.4644,2.0,9,29
"Sel Score: 0.76 RTime: 38.103 Area: 1495073.952475639 All areas: [513900.8229497637, 382760.4129093599, 490408.8424525733, 1961916.1973784145, 1281019.8415615156, 1242285.8184869876] p-value: 0.04401719857354669 original RTs: [0, 0, 0, 2297.386917260474, 2276.0543458766374, 2286.041989081023]",,(no adduct),408.2176,2.0,28,48
"Sel Score: 0.76 RTime: 30.278 Area: 907068.5765630683 All areas: [520028.8031740244, 225959.77229024997, 95624.38120574474, 1032242.9221710911, 1012605.6901452722, 676357.1173728418] p-value: 0.021588664259243644 original RTs: [0, 1676.4887861073403, 0, 1854.1679679547904, 1925.8522763433293, 1799.8241432272894]",,(no adduct),418.2067,4.0,20,40
"Sel Score: 0.76 RTime: 38.343 Area: 1854019.8881586697 All areas: [782647.0990508546, 615198.3544518685, 322482.46431824774, 2038387.6627957562, 1912369.113224209, 1611302.8884560436] p-value: 0.002304383512124892 original RTs: [0, 0, 0, 0, 0, 2300.581501146443]",,(no adduct),447.2397,2.0,28,48
"Sel Score: 0.76 RTime: 29.13 Area: 903334.8169483651 All areas: [460290.54623282334, 187389.55882416063, 190585.37228938268, 994395.8065049669, 991139.759778593, 724468.8845615353] p-value: 0.008016542840544505 original RTs: [0, 1618.5454251978515, 1758.8613507491236, 1738.0708827782453, 1855.5645901133548, 0]",,(no adduct),408.98,2.0,19,39
"Sel Score: 0.76 RTime: 45.832 Area: 770438.7196741096 All areas: [504526.3227016128, 106225.41194661924, 104318.34300443837, 1089290.4192745655, 868307.2067762471, 353718.5329715162] p-value: 0.11998412062110914 original RTs: [0, 2803.7567531305667, 0, 0, 2690.4675066412406, 2733.4945798748226]",,(no adduct),394.959,4.0,35,55
"Sel Score: 0.76 RTime: 47.236 Area: 5992169.258927287 All areas: [3334346.9542637784, 1328494.507619622, 901754.6340384133, 8834178.33431699, 5644587.354408787, 3497742.0880560833] p-value: 0.09902389372975563 original RTs: [0, 2795.5552327070864, 2808.3617502032903, 2901.242848615124, 2775.125638407249, 2855.8798728836396]",,(no adduct),411.2231,4.0,37,57
"Sel Score: 0.76 RTime: 54.307 Area: 1801396.1881614989 All areas: [849578.8115154946, 540677.9800862154, 282853.1596082389, 2280343.1136033596, 1958360.1248940006, 1165485.325987137] p-value: 0.045279381407384 original RTs: [0, 0, 0, 0, 0, 3258.4215026988686]",,(no adduct),450.4826,2.0,44,64
"Sel Score: 0.76 RTime: 32.972 Area: 665737.0536926058 All areas: [430247.70299092005, 101972.85867527, 86625.13036318595, 725431.574619281, 701025.1201884712, 570754.4662700655] p-value: 0.03890522988700983 original RTs: [0, 0, 0, 1948.6923181488849, 2010.2993502375575, 0]",,(no adduct),394.4738,4.0,22,42
"Sel Score: 0.76 RTime: 20.303 Area: 936617.3933098977 All areas: [232047.71078661055, 456714.7227719281, 182100.8112221973, 1227551.8407490402, 921324.615973725, 660975.7232069278] p-value: 0.03937543932890031 original RTs: [1392.0604627346188, 1175.9533531930927, 1193.6442544644203, 1245.5964018818745, 1189.1465353343992, 1225.6871277145904]",,(no adduct),415.4667,4.0,10,30
"Sel Score: 0.76 RTime: 50.398 Area: 961520.9885128917 All areas: [237199.02345423613, 412401.9611787982, 244456.09887101097, 1432503.3450168825, 716967.8971391631, 735091.7233826295] p-value: 0.09890400343273087 original RTs: [0, 0, 0, 3023.118856066451, 0, 3026.5337572250874]",,(no adduct),457.0056,4.0,40,60
"Sel Score: 0.76 RTime: 25.652 Area: 829480.1821634249 All areas: [253254.16362827038, 166906.71466258416, 351605.0561014907, 682179.4826039075, 976738.9648557757, 829522.0990305914] p-value: 0.0077891668432595595 original RTs: [0, 1525.2532998926076, 1500.5198576394318, 1589.4412752477785, 1529.9902491504351, 1532.8429231834377]",,(no adduct),430.9785,4.0,15,35
"Sel Score: 0.76 RTime: 42.073 Area: 1950667.5590425727 All areas: [778006.8520777333, 224087.55050590096, 813197.1448757848, 2460001.964041349, 2008443.3118042725, 1383557.4012820965] p-value: 0.029431925515758704 original RTs: [0, 0, 0, 0, 2520.9944720607787, 0]",,(no adduct),429.46,4.0,32,52
"Sel Score: 0.76 RTime: 43.74 Area: 2167118.378482193 All areas: [815978.8060215014, 414493.0821622541, 786833.4340500579, 2717494.3921170263, 2624940.3713251953, 1158920.372004358] p-value: 0.08950062926305322 original RTs: [0, 0, 0, 0, 0, 2624.37051534683]",,(no adduct),456.7454,4.0,33,53
"Sel Score: 0.76 RTime: 48.79 Area: 1026470.5402466618 All areas: [426115.3953983525, 293545.65582723124, 235867.70085084374, 1389289.2512891358, 961838.5658232243, 728283.8036276252] p-value: 0.057554619125583246 original RTs: [0, 2908.7954268081494, 0, 0, 0, 0]",,(no adduct),394.7105,2.0,38,58
"Sel Score: 0.76 RTime: 23.0 Area: 629673.5817663693 All areas: [280035.9596831798, 116098.28799470211, 190185.78259612617, 629965.154195499, 872737.1837319834, 386318.4073716253] p-value: 0.07808168414828875 original RTs: [1457.5372110475305, 1377.7352483219815, 1377.999879356707, 1394.9795447839094, 1356.5364232391878, 1424.451293588061]",,(no adduct),412.7303,2.0,12,32
"Sel Score: 0.76 RTime: 34.799 Area: 1269330.8268929173 All areas: [649252.5979373356, 295954.3435296848, 237134.5144692523, 1440492.8809478297, 1329226.4398454628, 1038273.1598854595] p-value: 0.007719910052222255 original RTs: [0, 0, 0, 0, 2085.651429784138, 0]",,(no adduct),384.9581,2.0,24,44
"Sel Score: 0.76 RTime: 22.564 Area: 404503.3004217208 All areas: [112807.85191915176, 136335.27650469486, 127656.20515470071, 481624.071307986, 217795.98460964637, 514089.84534753003] p-value: 0.09620049353369811 original RTs: [0, 0, 0, 0, 1353.441718787841, 0]",,(no adduct),439.5074,2.0,12,32
"Sel Score: 0.76 RTime: 23.156 Area: 386219.68189331953 All areas: [147622.8572591133, 130290.64138610168, 81978.96541032718, 186162.7743429682, 512216.366581051, 460279.9047559393] p-value: 0.11415869208469577 original RTs: [0, 1362.9147146448283, 1394.7483881623486, 0, 0, 0]",,(no adduct),411.7399,4.0,13,33
"Sel Score: 0.76 RTime: 48.15 Area: 2117833.4991382114 All areas: [1081719.1012910113, 544405.8919078142, 348041.1887830768, 2874056.595704487, 2151909.8135479945, 1327534.088162153] p-value: 0.06314493559121756 original RTs: [0, 0, 0, 0, 2884.6483129192484, 0]",,(no adduct),466.4813,4.0,38,58
"Sel Score: 0.76 RTime: 35.155 Area: 828064.9831657256 All areas: [216803.25948138905, 280744.66386845714, 274539.57394826657, 1284216.1295570969, 648230.0646668432, 551748.7552732368] p-value: 0.12990108535210165 original RTs: [0, 0, 0, 2147.600319590279, 2048.9978360796104, 2133.14578514765]",,(no adduct),404.4732,2.0,25,45
"Sel Score: 0.76 RTime: 45.772 Area: 1538211.0036791128 All areas: [829998.90785688, 270750.15209069586, 334939.7029291742, 1853746.564458313, 1552150.2160478374, 1208736.2305311877] p-value: 0.014618307066470552 original RTs: [0, 0, 0, 0, 0, 2746.29361499159]",,(no adduct),435.7463,4.0,35,55
"Sel Score: 0.76 RTime: 33.561 Area: 715901.878186997 All areas: [228296.23601166392, 167632.09880370292, 272806.7458482129, 713772.7841335908, 855693.6130219437, 578239.2374054565] p-value: 0.01578052182676751 original RTs: [0, 2004.5006165468994, 1991.59224918585, 2019.5958248074016, 2025.638744411403, 2003.1184286179528]",,(no adduct),449.9782,2.0,23,43
"Sel Score: 0.76 RTime: 39.232 Area: 1066390.028564391 All areas: [677107.4780648892, 191444.72655969637, 129276.8166498328, 1455631.139440601, 1089051.4788898933, 654487.4673626788] p-value: 0.06905024419712555 original RTs: [0, 0, 0, 0, 2346.8926854542415, 2357.931541859639]",,(no adduct),358.3937,5.0,29,49
"Sel Score: 0.76 RTime: 47.517 Area: 2094242.397243373 All areas: [894593.4814682328, 365725.89786126284, 699442.7490604945, 2611778.919729121, 2179401.7251331806, 1491546.546867818] p-value: 0.03085892205466582 original RTs: [0, 2858.8402534018937, 2838.345744418198, 0, 2818.4563972226265, 2851.143984187996]",,(no adduct),448.9854,4.0,37,57
"Sel Score: 0.76 RTime: 46.187 Area: 2252665.644987166 All areas: [1196858.083763282, 487037.42154769506, 425339.4853700232, 2990505.72028384, 2211593.8298548386, 1555897.3848228191] p-value: 0.04351055080437967 original RTs: [0, 0, 0, 0, 0, 2771.2347352851625]",,(no adduct),429.7233,4.0,36,56
"Sel Score: 0.76 RTime: 53.428 Area: 1239946.5331739287 All areas: [533087.4866980696, 283489.9781078546, 344560.4973434139, 1128109.8430027633, 1597003.0658352787, 994726.6906837439] p-value: 0.029137634997748206 original RTs: [3332.6603465862763, 3142.2555314059055, 3293.074650767266, 3184.2655684631577, 3148.0804786084127, 3182.871696026052]",,(no adduct),432.9761,4.0,43,63
"Sel Score: 0.76 RTime: 36.47 Area: 1790671.4826596312 All areas: [546228.7766213695, 618128.7191939227, 514866.20503891486, 2530575.9254377726, 1720336.5588649602, 1121101.9636761604] p-value: 0.09388403308834417 original RTs: [0, 0, 2176.053679924134, 0, 0, 0]",,(no adduct),437.9918,2.0,26,46
"Sel Score: 0.76 RTime: 26.204 Area: 697089.2022791207 All areas: [260470.75549013165, 250862.4120023479, 142526.64872054083, 801189.2617500926, 748190.2440264472, 541888.101060822] p-value: 0.013515167876436526 original RTs: [0, 1562.5232707611697, 0, 0, 0, 1569.219123555966]",,(no adduct),416.2175,4.0,16,36
"Sel Score: 0.76 RTime: 22.028 Area: 430654.9641480449 All areas: [179809.0388888066, 72364.12070186264, 151877.04056634262, 332106.8386528215, 473469.070275127, 486388.98351618624] p-value: 0.01090488940927996 original RTs: [0, 0, 0, 0, 1321.3633642297416, 0]",,(no adduct),419.9884,4.0,12,32
"Sel Score: 0.76 RTime: 27.582 Area: 608996.1053476613 All areas: [259273.03218620332, 199663.8013775524, 112634.50595177241, 879928.6655545116, 512979.33620683575, 434080.3142816367] p-value: 0.08193559653053879 original RTs: [0, 0, 0, 1667.8657373768199, 1647.785381825616, 1653.098550393675]",,(no adduct),434.9995,2.0,17,37
"Sel Score: 0.76 RTime: 23.385 Area: 684548.6627571718 All areas: [231750.6063560075, 262569.255261377, 148816.00732310693, 747687.3113340219, 721279.6738914801, 584679.0030460134] p-value: 0.002556631376864918 original RTs: [0, 1376.76425583829, 1427.0267971396481, 1406.6164433046536, 1412.3671183134304, 1376.6942524462884]",,(no adduct),399.7173,4.0,13,33
"Sel Score: 0.76 RTime: 58.624 Area: 1665514.8794584011 All areas: [740823.9968305165, 353171.01879443333, 471087.5290147393, 2049361.0506071297, 1685115.2674151056, 1262068.320352968] p-value: 0.02128169130827462 original RTs: [0, 3496.3190752427386, 0, 0, 0, 0]",,(no adduct),439.2427,2.0,48,68
"Sel Score: 0.76 RTime: 53.723 Area: 1311645.7042651742 All areas: [730618.4860414866, 62522.5358831031, 440495.8781611077, 1536599.37885324, 1507465.2446969277, 890872.489245355] p-value: 0.03487733413917993 original RTs: [0, 0, 0, 0, 3160.7959133270897, 3280.859944519431]",,(no adduct),496.2726,3.0,43,63
"Sel Score: 0.76 RTime: 41.154 Area: 1084165.6005238616 All areas: [583029.0218640631, 80718.12026492083, 356170.8282614942, 1457756.0817286002, 1036500.3046520317, 758240.415190953] p-value: 0.04630494944097257 original RTs: [0, 0, 0, 2472.6188353888697, 2465.7933119145055, 0]",,(no adduct),520.2762,3.0,31,51
"Sel Score: 0.76 RTime: 33.172 Area: 1108162.8172302658 All areas: [482553.32821296575, 274623.9600321798, 286588.01584952243, 603876.469854797, 1408657.3535718303, 1311954.6282641704] p-value: 0.08697879827426937 original RTs: [0, 1967.1716365621828, 1920.2371262252498, 1997.492286619143, 2013.7419777601135, 2029.645345709026]",,(no adduct),455.2429,2.0,23,43
"Sel Score: 0.76 RTime: 45.942 Area: 1203471.1114491387 All areas: [751880.3649322895, 202480.06941204163, 179596.23843738763, 1358651.7935841552, 1116643.0548567735, 1135118.4859064878] p-value: 0.033159542636630415 original RTs: [0, 0, 0, 0, 0, 2756.542314262158]",,(no adduct),537.9319,3.0,35,55
"Sel Score: 0.76 RTime: 42.497 Area: 1912338.1010632257 All areas: [753012.4440652531, 433241.83186918474, 616044.4876902833, 2377078.7266224124, 2010033.7668842217, 1349901.8096830428] p-value: 0.03898933232640318 original RTs: [0, 0, 0, 0, 0, 2549.844816651619]",,(no adduct),411.7268,4.0,32,52
"Sel Score: 0.76 RTime: 49.695 Area: 1137539.5789206533 All areas: [334539.01437173196, 304821.5950165188, 433628.5337123556, 1418593.5686625617, 1478180.0958750027, 515845.0722243959] p-value: 0.12705864194812455 original RTs: [3043.2896151408177, 0, 2925.710990149873, 0, 2944.594395700241, 3087.860333057964]",,(no adduct),441.7483,4.0,39,59
"Sel Score: 0.76 RTime: 39.12 Area: 689636.0941670794 All areas: [305217.3774837142, 216563.2532979713, 128821.67807915542, 782958.6572880427, 724111.7765607657, 561837.8486524299] p-value: 0.005778916667512179 original RTs: [0, 0, 0, 0, 0, 2347.180247779466]",,(no adduct),471.0073,4.0,29,49
"Sel Score: 0.76 RTime: 34.88 Area: 756906.7234104549 All areas: [330922.7321647615, 264494.4179435164, 118762.11387621005, 856463.9496152595, 842261.340400113, 571994.8802159925] p-value: 0.013168577911954055 original RTs: [0, 0, 0, 0, 0, 2092.8151551872847]",,(no adduct),406.2391,4.0,24,44
"Sel Score: 0.76 RTime: 46.204 Area: 1055327.7613149586 All areas: [484170.97510651447, 302786.42411800503, 208907.61970642814, 1383395.211548853, 1044398.1070930682, 738189.9653029551] p-value: 0.04400051388557286 original RTs: [0, 0, 0, 2774.7986844158295, 0, 0]",,(no adduct),394.7075,4.0,36,56
"Sel Score: 0.76 RTime: 48.345 Area: 1430695.955913962 All areas: [509885.0714761944, 446846.7414242266, 394334.6381611871, 1584661.916898389, 1682871.6966529163, 1024554.2541905807] p-value: 0.03804689257879668 original RTs: [0, 0, 0, 2915.0050155953036, 2825.796198615446, 2959.2453075786557]",,(no adduct),545.6203,3.0,38,58
"Sel Score: 0.76 RTime: 37.826 Area: 1172405.5173993066 All areas: [255964.61950810184, 498215.5687410067, 353599.7958360391, 1447097.4866660764, 1212349.2233048268, 857769.8422270166] p-value: 0.028879773795342654 original RTs: [0, 2226.850919272929, 2331.196068565635, 2228.870654052544, 2278.0388387574185, 2255.375262835981]",,(no adduct),438.4904,4.0,27,47
"Sel Score: 0.76 RTime: 31.622 Area: 577540.7749897965 All areas: [355679.04244291806, 66838.5967248794, 123416.79082419015, 750264.0924595094, 617205.3407167827, 365152.8917930973] p-value: 0.054204557657983814 original RTs: [0, 0, 1886.2631657968745, 0, 0, 0]",,(no adduct),392.7233,4.0,21,41
"Sel Score: 0.76 RTime: 35.144 Area: 675212.1394935707 All areas: [341654.58633742435, 161417.80114726984, 135213.382810787, 873566.6428622073, 644823.6019016181, 507246.1737168868] p-value: 0.029161368553404166 original RTs: [0, 0, 0, 0, 0, 2108.6298022561755]",,(no adduct),391.9751,4.0,25,45
"Sel Score: 0.76 RTime: 52.83 Area: 782814.2360746147 All areas: [230859.78014221528, 329016.8958016521, 180739.23322293183, 905985.42836906, 818344.9626376554, 624112.3172171281] p-value: 0.010527160192840442 original RTs: [0, 3097.399069671271, 3181.1966320026004, 0, 0, 3195.323347848022]",,(no adduct),565.9587,3.0,42,62
"Sel Score: 0.76 RTime: 40.333 Area: 1254528.6369375146 All areas: [9993, 189473.28544713897, 988804.3271293001, 1126903.0265355774, 1603777.408442595, 1032905.4758343719] p-value: 0.08470579396858387 original RTs: [0, 0, 2406.901930524503, 0, 0, 0]",,(no adduct),342.1834,5.0,30,50
"Sel Score: 0.76 RTime: 18.004 Area: 500505.7441768023 All areas: [176131.26988186408, 135543.87546066142, 162420.90822406247, 603616.6409988008, 396206.96491140313, 501693.6266202031] p-value: 0.025500586306402975 original RTs: [1115.5509498576791, 0, 1124.8622811197613, 0, 0, 1123.8287620360868]",,(no adduct),409.2167,2.0,8,28
"Sel Score: 0.76 RTime: 19.303 Area: 525349.7639189941 All areas: [176160.01621199286, 192164.51944028743, 129402.1258080825, 603616.6409988008, 470739.02413797873, 501693.6266202031] p-value: 0.0047848142722757385 original RTs: [1145.1456102551172, 1121.7635500218842, 0, 1280.227930929421, 1229.5235273219994, 1140.5813130899196]",,(no adduct),409.2162,4.0,9,29
"Sel Score: 0.76 RTime: 38.128 Area: 1128798.8443599974 All areas: [443235.8542758363, 292168.0263628747, 334315.18859238806, 1677234.373125059, 1066651.0075928674, 642511.1523620655] p-value: 0.12074258400284517 original RTs: [0, 2264.849909545724, 2276.48680435572, 2276.2187291407795, 2319.6512216386263, 2273.5357556746117]",,(no adduct),398.6999,4.0,28,48
"Sel Score: 0.76 RTime: 44.769 Area: 436128.84538145206 All areas: [151281.16504749013, 175599.86047922377, 86491.29895470059, 479018.96819707187, 455208.4339643706, 374159.1339829138] p-value: 0.002205893333104736 original RTs: [0, 0, 0, 2688.8577025174104, 0, 0]",,(no adduct),552.3067,3.0,34,54
"Sel Score: 0.76 RTime: 41.242 Area: 2469621.953595879 All areas: [525253.4442500053, 1317885.755395672, 498296.5069364307, 3418640.7661101953, 2355133.8239977057, 1635091.2706797365] p-value: 0.06269089221284163 original RTs: [0, 2435.763353128394, 2428.485773807198, 2486.2532980113924, 2436.8116515748716, 2555.6212613638313]",,(no adduct),425.989,4.0,31,51
"Sel Score: 0.76 RTime: 50.994 Area: 1338345.9713583405 All areas: [451892.8681210927, 360285.0940942393, 457196.8323101224, 1525433.9988506571, 1578713.6187136658, 910890.296510699] p-value: 0.047999346140115084 original RTs: [3142.0019694432467, 3036.168770610401, 3096.1421037133186, 3051.649240913157, 3040.3666662953083, 3045.915014870151]",,(no adduct),455.9964,4.0,40,60
"Sel Score: 0.76 RTime: 44.517 Area: 921581.8178576059 All areas: [509437.0188913237, 184463.99755443973, 180450.1491287747, 1001339.0323957513, 1023580.632640311, 739825.7885367553] p-value: 0.01219368199402172 original RTs: [0, 0, 0, 0, 0, 2671.049013138053]",,(no adduct),442.7551,4.0,34,54
"Sel Score: 0.76 RTime: 50.266 Area: 1265782.3851450295 All areas: [315087.08205395896, 404666.7129239516, 481524.930080031, 1616038.859107732, 1594512.3213609604, 586795.9749663961] p-value: 0.12288768167017083 original RTs: [3105.021710661621, 2986.9291316798117, 2988.250068656125, 3021.3179349573693, 3016.7100415723717, 3033.602708412398]",,(no adduct),444.234,4.0,40,60
"Sel Score: 0.76 RTime: 54.711 Area: 795665.2293732994 All areas: [321286.2962951504, 288739.2671714472, 145397.2216384823, 845506.9758933891, 1001208.5668136955, 540280.1454128134] p-value: 0.042096687050719714 original RTs: [0, 3280.712412614675, 3254.6334876198107, 3284.2623364637197, 3271.109235440174, 3281.9104299494184]",,(no adduct),412.2357,4.0,44,64
