Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
Sel Score: 0.79 p value: 7.778e-02 RTime: 17.485,,(no adduct),435.4929,2,7,27
Sel Score: 0.79 p value: 4.732e-02 RTime: 36.162,,(no adduct),401.7371,4,26,46
Sel Score: 0.79 p value: 5.126e-03 RTime: 22.779,,(no adduct),381.2142,4,12,32
Sel Score: 0.79 p value: 3.062e-02 RTime: 25.896,,(no adduct),452.4999,2,15,35
Sel Score: 0.79 p value: 2.026e-02 RTime: 48.513,,(no adduct),420.4713,4,38,58
Sel Score: 0.79 p value: 1.025e-01 RTime: 36.807,,(no adduct),412.9927,2,26,46
Sel Score: 0.79 p value: 6.017e-02 RTime: 57.441,,(no adduct),438.9936,4,47,67
Sel Score: 0.79 p value: 6.825e-02 RTime: 57.346,,(no adduct),434.2103,4,47,67
Sel Score: 0.79 p value: 6.839e-02 RTime: 37.523,,(no adduct),388.9843,2,27,47
Sel Score: 0.79 p value: 5.212e-02 RTime: 40.474,,(no adduct),448.9585,4,30,50
Sel Score: 0.79 p value: 4.705e-02 RTime: 26.458,,(no adduct),431.233,2,16,36
Sel Score: 0.79 p value: 4.998e-02 RTime: 26.609,,(no adduct),430.2351,4,16,36
Sel Score: 0.79 p value: 3.470e-02 RTime: 44.736,,(no adduct),408.7124,2,34,54
Sel Score: 0.79 p value: 2.081e-02 RTime: 42.498,,(no adduct),437.2485,4,32,52
Sel Score: 0.79 p value: 1.443e-02 RTime: 74.106,,(no adduct),452.7379,4,64,84
Sel Score: 0.79 p value: 5.145e-03 RTime: 35.319,,(no adduct),462.2437,2,25,45
Sel Score: 0.79 p value: 1.398e-02 RTime: 38.724,,(no adduct),531.2606,3,28,48
Sel Score: 0.79 p value: 1.868e-02 RTime: 45.84,,(no adduct),544.28,3,35,55
Sel Score: 0.79 p value: 8.018e-02 RTime: 36.931,,(no adduct),460.9903,2,26,46
Sel Score: 0.79 p value: 7.828e-02 RTime: 27.673,,(no adduct),434.9971,2,17,37
Sel Score: 0.79 p value: 3.454e-02 RTime: 70.656,,(no adduct),554.9761,3,60,80
Sel Score: 0.79 p value: 1.306e-02 RTime: 47.495,,(no adduct),550.2863,3,37,57
Sel Score: 0.79 p value: 2.568e-02 RTime: 49.323,,(no adduct),450.7418,4,39,59
Sel Score: 0.79 p value: 3.912e-02 RTime: 50.736,,(no adduct),414.4883,2,40,60
Sel Score: 0.79 p value: 3.169e-02 RTime: 54.062,,(no adduct),437.9898,4,44,64
Sel Score: 0.79 p value: 1.650e-02 RTime: 50.856,,(no adduct),565.2891,3,40,60
Sel Score: 0.79 p value: 7.910e-03 RTime: 47.512,,(no adduct),512.2957,3,37,57
Sel Score: 0.79 p value: 6.013e-02 RTime: 49.916,,(no adduct),457.0057,2,39,59
Sel Score: 0.79 p value: 4.337e-02 RTime: 42.455,,(no adduct),425.9962,4,32,52
Sel Score: 0.79 p value: 6.119e-02 RTime: 39.767,,(no adduct),477.2484,2,29,49
Sel Score: 0.79 p value: 8.204e-02 RTime: 37.273,,(no adduct),413.9715,4,27,47
Sel Score: 0.79 p value: 9.120e-02 RTime: 57.239,,(no adduct),431.9793,4,47,67
Sel Score: 0.79 p value: 3.799e-02 RTime: 50.076,,(no adduct),435.248,4,40,60
Sel Score: 0.79 p value: 2.061e-02 RTime: 66.452,,(no adduct),556.2914,3,56,76
Sel Score: 0.79 p value: 1.225e-01 RTime: 18.96,,(no adduct),418.4705,4,8,28
Sel Score: 0.78 p value: 7.324e-02 RTime: 27.372,,(no adduct),420.7314,4,17,37
Sel Score: 0.78 p value: 5.639e-02 RTime: 40.734,,(no adduct),429.7057,2,30,50
Sel Score: 0.78 p value: 7.483e-03 RTime: 16.692,,(no adduct),367.2056,5,6,26
Sel Score: 0.78 p value: 1.611e-02 RTime: 28.757,,(no adduct),374.4658,4,18,38
Sel Score: 0.78 p value: 4.088e-02 RTime: 37.243,,(no adduct),413.4719,4,27,47
Sel Score: 0.78 p value: 1.302e-02 RTime: 37.382,,(no adduct),459.9647,4,27,47
Sel Score: 0.78 p value: 4.905e-02 RTime: 38.873,,(no adduct),421.9858,4,28,48
Sel Score: 0.78 p value: 9.355e-03 RTime: 35.052,,(no adduct),384.9607,2,25,45
Sel Score: 0.78 p value: 3.137e-02 RTime: 50.677,,(no adduct),415.2128,4,40,60
Sel Score: 0.78 p value: 2.586e-02 RTime: 56.513,,(no adduct),555.9672,3,46,66
Sel Score: 0.78 p value: 6.249e-03 RTime: 35.925,,(no adduct),384.9556,2,25,45
Sel Score: 0.78 p value: 2.425e-02 RTime: 57.356,,(no adduct),440.4779,4,47,67
Sel Score: 0.78 p value: 2.072e-02 RTime: 50.315,,(no adduct),459.9872,4,40,60
Sel Score: 0.78 p value: 8.541e-02 RTime: 52.591,,(no adduct),449.7501,4,42,62
Sel Score: 0.78 p value: 1.120e-01 RTime: 19.447,,(no adduct),435.4959,4,9,29
Sel Score: 0.78 p value: 2.454e-02 RTime: 35.666,,(no adduct),405.732,4,25,45
Sel Score: 0.78 p value: 1.615e-02 RTime: 28.576,,(no adduct),374.4657,4,18,38
Sel Score: 0.78 p value: 5.429e-02 RTime: 44.813,,(no adduct),388.7082,4,34,54
Sel Score: 0.78 p value: 5.022e-02 RTime: 20.447,,(no adduct),422.4658,2,10,30
Sel Score: 0.78 p value: 3.359e-02 RTime: 38.024,,(no adduct),426.2319,2,28,48
Sel Score: 0.78 p value: 4.074e-02 RTime: 47.58,,(no adduct),414.9841,4,37,57
Sel Score: 0.78 p value: 4.203e-02 RTime: 36.475,,(no adduct),434.7274,4,26,46
Sel Score: 0.78 p value: 1.005e-01 RTime: 34.634,,(no adduct),412.9892,4,24,44
Sel Score: 0.78 p value: 1.036e-01 RTime: 20.832,,(no adduct),333.7781,5,10,30
Sel Score: 0.78 p value: 6.133e-02 RTime: 63.039,,(no adduct),595.2989,3,53,73
Sel Score: 0.78 p value: 1.033e-02 RTime: 52.953,,(no adduct),420.7365,4,42,62
Sel Score: 0.78 p value: 3.359e-02 RTime: 29.24,,(no adduct),546.9441,3,19,39
Sel Score: 0.78 p value: 4.952e-02 RTime: 47.278,,(no adduct),351.1918,5,37,57
Sel Score: 0.78 p value: 1.774e-02 RTime: 44.845,,(no adduct),414.2412,2,34,54
Sel Score: 0.78 p value: 4.753e-02 RTime: 42.052,,(no adduct),425.9966,2,32,52
Sel Score: 0.78 p value: 5.766e-02 RTime: 65.008,,(no adduct),582.977,3,55,75
Sel Score: 0.78 p value: 1.518e-02 RTime: 53.82,,(no adduct),548.2782,3,43,63
Sel Score: 0.78 p value: 1.435e-02 RTime: 57.285,,(no adduct),436.228,4,47,67
Sel Score: 0.78 p value: 2.642e-02 RTime: 19.466,,(no adduct),412.2318,4,9,29
Sel Score: 0.78 p value: 4.577e-02 RTime: 50.588,,(no adduct),430.9938,2,40,60
Sel Score: 0.78 p value: 2.780e-02 RTime: 35.226,,(no adduct),446.9929,2,25,45
Sel Score: 0.78 p value: 1.955e-02 RTime: 42.781,,(no adduct),399.2271,2,32,52
Sel Score: 0.78 p value: 1.055e-01 RTime: 28.166,,(no adduct),391.9667,4,18,38
Sel Score: 0.78 p value: 3.462e-02 RTime: 59.386,,(no adduct),589.9589,3,49,69
Sel Score: 0.78 p value: 3.936e-02 RTime: 44.155,,(no adduct),408.7141,2,34,54
Sel Score: 0.78 p value: 5.536e-02 RTime: 42.55,,(no adduct),440.496,2,32,52
Sel Score: 0.78 p value: 4.002e-02 RTime: 42.042,,(no adduct),462.7143,2,32,52
Sel Score: 0.78 p value: 2.348e-02 RTime: 32.779,,(no adduct),423.9762,4,22,42
Sel Score: 0.78 p value: 1.354e-02 RTime: 19.3,,(no adduct),422.2137,2,9,29
Sel Score: 0.78 p value: 8.468e-02 RTime: 61.211,,(no adduct),530.2843,3,51,71
Sel Score: 0.78 p value: 2.231e-02 RTime: 48.726,,(no adduct),450.7435,2,38,58
Sel Score: 0.78 p value: 1.124e-01 RTime: 34.222,,(no adduct),339.3828,5,24,44
Sel Score: 0.78 p value: 3.025e-02 RTime: 42.417,,(no adduct),439.4958,2,32,52
Sel Score: 0.78 p value: 4.480e-02 RTime: 70.581,,(no adduct),554.9758,3,60,80
Sel Score: 0.78 p value: 1.884e-03 RTime: 36.372,,(no adduct),385.2086,4,26,46
Sel Score: 0.78 p value: 3.853e-02 RTime: 45.517,,(no adduct),402.71,4,35,55
Sel Score: 0.78 p value: 1.335e-01 RTime: 34.146,,(no adduct),426.7205,4,24,44
Sel Score: 0.78 p value: 3.050e-02 RTime: 39.228,,(no adduct),550.2943,3,29,49
Sel Score: 0.78 p value: 6.781e-02 RTime: 30.046,,(no adduct),412.2424,4,20,40
Sel Score: 0.78 p value: 9.284e-02 RTime: 61.869,,(no adduct),530.2844,3,51,71
Sel Score: 0.78 p value: 1.071e-02 RTime: 64.152,,(no adduct),599.2983,3,54,74
Sel Score: 0.78 p value: 1.080e-02 RTime: 52.866,,(no adduct),420.7348,2,42,62
Sel Score: 0.78 p value: 2.967e-03 RTime: 36.526,,(no adduct),455.4939,4,26,46
Sel Score: 0.78 p value: 1.147e-01 RTime: 27.257,,(no adduct),451.9982,4,17,37
Sel Score: 0.78 p value: 3.484e-02 RTime: 38.326,,(no adduct),430.9891,4,28,48
Sel Score: 0.78 p value: 2.586e-02 RTime: 45.418,,(no adduct),414.9804,4,35,55
Sel Score: 0.78 p value: 5.625e-02 RTime: 33.479,,(no adduct),405.9797,2,23,43
Sel Score: 0.78 p value: 5.084e-02 RTime: 64.504,,(no adduct),583.2734,3,54,74
Sel Score: 0.78 p value: 6.886e-02 RTime: 53.261,,(no adduct),400.4748,4,43,63
Sel Score: 0.78 p value: 7.560e-02 RTime: 21.935,,(no adduct),399.4654,4,11,31
Sel Score: 0.78 p value: 7.112e-02 RTime: 55.513,,(no adduct),459.0013,2,45,65
Sel Score: 0.78 p value: 9.987e-02 RTime: 24.938,,(no adduct),430.2285,4,14,34
Sel Score: 0.78 p value: 8.899e-02 RTime: 21.676,,(no adduct),439.5069,2,11,31
Sel Score: 0.78 p value: 2.897e-02 RTime: 39.368,,(no adduct),418.2355,2,29,49
Sel Score: 0.78 p value: 1.648e-02 RTime: 31.474,,(no adduct),421.9833,4,21,41
Sel Score: 0.78 p value: 5.371e-02 RTime: 54.299,,(no adduct),418.4841,4,44,64
Sel Score: 0.78 p value: 3.031e-02 RTime: 56.843,,(no adduct),438.9887,2,46,66
Sel Score: 0.78 p value: 3.595e-02 RTime: 48.835,,(no adduct),429.478,4,38,58
Sel Score: 0.78 p value: 3.711e-02 RTime: 49.893,,(no adduct),411.4628,4,39,59
Sel Score: 0.78 p value: 3.773e-02 RTime: 53.129,,(no adduct),420.2281,4,43,63
Sel Score: 0.78 p value: 3.478e-02 RTime: 52.88,,(no adduct),443.738,2,42,62
Sel Score: 0.78 p value: 2.008e-03 RTime: 22.415,,(no adduct),399.7136,2,12,32
Sel Score: 0.78 p value: 1.198e-02 RTime: 43.83,,(no adduct),431.7319,4,33,53
Sel Score: 0.78 p value: 1.123e-01 RTime: 28.208,,(no adduct),451.9995,2,18,38
Sel Score: 0.78 p value: 1.274e-01 RTime: 40.403,,(no adduct),355.9951,5,30,50
Sel Score: 0.78 p value: 7.225e-02 RTime: 20.931,,(no adduct),401.4877,2,10,30
Sel Score: 0.78 p value: 5.688e-03 RTime: 48.696,,(no adduct),535.9526,3,38,58
Sel Score: 0.78 p value: 7.663e-02 RTime: 40.512,,(no adduct),448.9575,2,30,50
Sel Score: 0.78 p value: 1.337e-01 RTime: 24.029,,(no adduct),421.2418,2,14,34
Sel Score: 0.78 p value: 3.951e-02 RTime: 55.795,,(no adduct),431.2414,2,45,65
Sel Score: 0.78 p value: 1.123e-01 RTime: 57.671,,(no adduct),434.9966,4,47,67
Sel Score: 0.78 p value: 7.786e-02 RTime: 52.777,,(no adduct),437.9941,4,42,62
Sel Score: 0.78 p value: 3.575e-02 RTime: 28.322,,(no adduct),448.7477,2,18,38
Sel Score: 0.78 p value: 3.006e-02 RTime: 56.872,,(no adduct),451.7426,2,46,66
Sel Score: 0.78 p value: 9.613e-02 RTime: 31.808,,(no adduct),413.7253,2,21,41
Sel Score: 0.78 p value: 6.643e-02 RTime: 50.17,,(no adduct),455.748,2,40,60
Sel Score: 0.78 p value: 9.134e-02 RTime: 41.493,,(no adduct),421.7447,4,31,51
Sel Score: 0.78 p value: 5.138e-03 RTime: 25.767,,(no adduct),399.7031,2,15,35
Sel Score: 0.78 p value: 1.201e-01 RTime: 39.956,,(no adduct),436.9975,4,29,49
Sel Score: 0.78 p value: 9.012e-02 RTime: 35.781,,(no adduct),436.4944,4,25,45
Sel Score: 0.78 p value: 2.678e-02 RTime: 37.944,,(no adduct),437.9844,4,27,47
Sel Score: 0.78 p value: 6.903e-03 RTime: 18.793,,(no adduct),425.7349,2,8,28
Sel Score: 0.78 p value: 2.731e-02 RTime: 48.705,,(no adduct),459.7368,4,38,58
Sel Score: 0.78 p value: 1.315e-02 RTime: 34.141,,(no adduct),391.9711,4,24,44
Sel Score: 0.78 p value: 5.767e-02 RTime: 45.547,,(no adduct),414.9803,4,35,55
Sel Score: 0.78 p value: 9.296e-02 RTime: 50.331,,(no adduct),604.2972,3,40,60
Sel Score: 0.78 p value: 5.525e-02 RTime: 56.434,,(no adduct),435.2473,4,46,66
Sel Score: 0.78 p value: 5.884e-03 RTime: 42.152,,(no adduct),411.4809,4,32,52
Sel Score: 0.78 p value: 6.339e-02 RTime: 59.359,,(no adduct),415.4611,2,49,69
Sel Score: 0.78 p value: 1.061e-01 RTime: 65.127,,(no adduct),453.4744,2,55,75
Sel Score: 0.78 p value: 3.938e-02 RTime: 40.856,,(no adduct),449.4598,2,30,50
Sel Score: 0.78 p value: 9.468e-02 RTime: 31.799,,(no adduct),408.7342,2,21,41
Sel Score: 0.78 p value: 2.897e-02 RTime: 36.302,,(no adduct),352.1911,5,26,46
Sel Score: 0.78 p value: 1.579e-02 RTime: 61.414,,(no adduct),524.9592,3,51,71
Sel Score: 0.78 p value: 4.588e-02 RTime: 40.797,,(no adduct),538.2717,3,30,50
Sel Score: 0.78 p value: 3.748e-02 RTime: 44.377,,(no adduct),564.315,3,34,54
Sel Score: 0.78 p value: 7.018e-02 RTime: 36.114,,(no adduct),404.4723,4,26,46
Sel Score: 0.78 p value: 9.001e-02 RTime: 42.143,,(no adduct),408.968,4,32,52
Sel Score: 0.78 p value: 4.481e-03 RTime: 35.572,,(no adduct),385.2066,4,25,45
Sel Score: 0.78 p value: 1.522e-02 RTime: 33.879,,(no adduct),394.2232,4,23,43
Sel Score: 0.78 p value: 3.491e-03 RTime: 37.771,,(no adduct),414.9828,4,27,47
Sel Score: 0.78 p value: 1.170e-01 RTime: 94.258,,(no adduct),593.6184,3,84,104
Sel Score: 0.77 p value: 2.194e-02 RTime: 33.868,,(no adduct),384.9554,4,23,43
Sel Score: 0.77 p value: 1.113e-01 RTime: 18.186,,(no adduct),419.7339,4,8,28
Sel Score: 0.77 p value: 3.635e-02 RTime: 52.659,,(no adduct),496.2766,3,42,62
Sel Score: 0.77 p value: 7.919e-02 RTime: 42.089,,(no adduct),426.9596,4,32,52
Sel Score: 0.77 p value: 3.533e-02 RTime: 25.129,,(no adduct),426.4949,4,15,35
Sel Score: 0.77 p value: 7.034e-02 RTime: 23.12,,(no adduct),414.4679,2,13,33
Sel Score: 0.77 p value: 2.266e-02 RTime: 35.25,,(no adduct),393.976,4,25,45
Sel Score: 0.77 p value: 8.265e-02 RTime: 62.888,,(no adduct),595.2912,3,52,72
Sel Score: 0.77 p value: 1.288e-02 RTime: 26.802,,(no adduct),388.4627,4,16,36
Sel Score: 0.77 p value: 5.396e-02 RTime: 42.004,,(no adduct),423.4869,4,32,52
Sel Score: 0.77 p value: 1.054e-01 RTime: 20.877,,(no adduct),391.9558,2,10,30
Sel Score: 0.77 p value: 7.847e-02 RTime: 46.828,,(no adduct),452.4865,2,36,56
Sel Score: 0.77 p value: 1.196e-01 RTime: 56.975,,(no adduct),548.9412,3,46,66
Sel Score: 0.77 p value: 7.693e-02 RTime: 50.942,,(no adduct),426.7311,2,40,60
Sel Score: 0.77 p value: 5.758e-03 RTime: 29.109,,(no adduct),432.9719,2,19,39
Sel Score: 0.77 p value: 6.780e-02 RTime: 49.481,,(no adduct),496.2814,3,39,59
Sel Score: 0.77 p value: 6.061e-02 RTime: 21.62,,(no adduct),412.4788,4,11,31
Sel Score: 0.77 p value: 3.355e-02 RTime: 42.415,,(no adduct),440.249,2,32,52
Sel Score: 0.77 p value: 5.551e-02 RTime: 40.822,,(no adduct),448.9586,2,30,50
Sel Score: 0.77 p value: 4.473e-02 RTime: 48.235,,(no adduct),465.26,4,38,58
Sel Score: 0.77 p value: 4.254e-02 RTime: 44.747,,(no adduct),440.7498,4,34,54
Sel Score: 0.77 p value: 4.011e-02 RTime: 44.319,,(no adduct),564.3151,3,34,54
Sel Score: 0.77 p value: 3.994e-02 RTime: 25.403,,(no adduct),412.7284,4,15,35
Sel Score: 0.77 p value: 3.471e-02 RTime: 50.385,,(no adduct),439.2424,2,40,60
Sel Score: 0.77 p value: 4.906e-02 RTime: 49.314,,(no adduct),528.6265,3,39,59
Sel Score: 0.77 p value: 5.326e-02 RTime: 16.535,,(no adduct),415.2188,4,6,26
Sel Score: 0.77 p value: 3.877e-02 RTime: 49.132,,(no adduct),418.2447,2,39,59
Sel Score: 0.77 p value: 8.905e-02 RTime: 48.634,,(no adduct),398.4728,4,38,58
Sel Score: 0.77 p value: 6.581e-02 RTime: 18.334,,(no adduct),393.459,2,8,28
Sel Score: 0.77 p value: 3.159e-03 RTime: 20.069,,(no adduct),399.7144,2,10,30
Sel Score: 0.77 p value: 6.603e-02 RTime: 62.079,,(no adduct),432.4677,2,52,72
Sel Score: 0.77 p value: 6.465e-02 RTime: 60.47,,(no adduct),457.2314,4,50,70
Sel Score: 0.77 p value: 4.869e-02 RTime: 40.708,,(no adduct),418.2397,2,30,50
Sel Score: 0.77 p value: 4.162e-03 RTime: 33.227,,(no adduct),439.4881,4,23,43
Sel Score: 0.77 p value: 3.347e-02 RTime: 38.528,,(no adduct),420.2212,2,28,48
Sel Score: 0.77 p value: 6.197e-03 RTime: 35.583,,(no adduct),384.9575,4,25,45
Sel Score: 0.77 p value: 6.988e-02 RTime: 50.255,,(no adduct),426.7266,4,40,60
Sel Score: 0.77 p value: 2.711e-02 RTime: 45.233,,(no adduct),430.7449,4,35,55
Sel Score: 0.77 p value: 2.445e-02 RTime: 35.308,,(no adduct),423.7283,2,25,45
Sel Score: 0.77 p value: 9.002e-03 RTime: 58.631,,(no adduct),435.2068,4,48,68
Sel Score: 0.77 p value: 1.114e-01 RTime: 35.945,,(no adduct),448.2512,2,25,45
Sel Score: 0.77 p value: 8.115e-02 RTime: 33.056,,(no adduct),393.9704,4,23,43
Sel Score: 0.77 p value: 3.850e-02 RTime: 23.445,,(no adduct),430.216,2,13,33
Sel Score: 0.77 p value: 1.077e-02 RTime: 40.209,,(no adduct),458.4759,4,30,50
Sel Score: 0.77 p value: 5.506e-02 RTime: 37.375,,(no adduct),443.4903,2,27,47
Sel Score: 0.77 p value: 1.090e-01 RTime: 20.771,,(no adduct),404.9782,4,10,30
Sel Score: 0.77 p value: 1.584e-02 RTime: 42.226,,(no adduct),376.9622,4,32,52
Sel Score: 0.77 p value: 1.885e-02 RTime: 24.652,,(no adduct),430.9819,2,14,34
Sel Score: 0.77 p value: 1.266e-01 RTime: 27.327,,(no adduct),392.471,4,17,37
Sel Score: 0.77 p value: 4.938e-02 RTime: 21.442,,(no adduct),428.7215,4,11,31
Sel Score: 0.77 p value: 4.194e-02 RTime: 40.984,,(no adduct),534.9566,3,30,50
Sel Score: 0.77 p value: 7.483e-02 RTime: 40.559,,(no adduct),428.5024,2,30,50
Sel Score: 0.77 p value: 2.607e-02 RTime: 41.006,,(no adduct),424.4541,4,31,51
Sel Score: 0.77 p value: 9.194e-02 RTime: 55.28,,(no adduct),418.7291,2,45,65
Sel Score: 0.77 p value: 1.361e-02 RTime: 36.115,,(no adduct),424.225,4,26,46
Sel Score: 0.77 p value: 7.396e-02 RTime: 44.044,,(no adduct),397.4542,2,34,54
Sel Score: 0.77 p value: 2.377e-02 RTime: 42.127,,(no adduct),427.7107,2,32,52
Sel Score: 0.77 p value: 1.682e-03 RTime: 39.428,,(no adduct),411.4794,4,29,49
Sel Score: 0.77 p value: 1.330e-01 RTime: 52.832,,(no adduct),437.4842,4,42,62
Sel Score: 0.77 p value: 2.737e-02 RTime: 33.178,,(no adduct),459.7517,2,23,43
Sel Score: 0.77 p value: 2.483e-02 RTime: 48.267,,(no adduct),429.4745,2,38,58
Sel Score: 0.77 p value: 8.497e-02 RTime: 17.134,,(no adduct),409.4883,4,7,27
Sel Score: 0.77 p value: 1.135e-01 RTime: 44.318,,(no adduct),428.4808,4,34,54
Sel Score: 0.77 p value: 1.067e-02 RTime: 44.928,,(no adduct),559.631,3,34,54
Sel Score: 0.77 p value: 7.430e-03 RTime: 42.68,,(no adduct),413.9894,4,32,52
Sel Score: 0.77 p value: 2.944e-02 RTime: 44.521,,(no adduct),415.4843,4,34,54
Sel Score: 0.77 p value: 5.073e-02 RTime: 48.4,,(no adduct),429.7243,4,38,58
Sel Score: 0.77 p value: 1.544e-02 RTime: 50.451,,(no adduct),559.6246,3,40,60
Sel Score: 0.77 p value: 4.821e-02 RTime: 48.228,,(no adduct),444.7128,4,38,58
Sel Score: 0.77 p value: 6.163e-02 RTime: 41.254,,(no adduct),408.7194,4,31,51
Sel Score: 0.77 p value: 9.915e-02 RTime: 28.898,,(no adduct),383.2094,4,18,38
Sel Score: 0.77 p value: 1.011e-01 RTime: 45.631,,(no adduct),587.2873,3,35,55
Sel Score: 0.77 p value: 8.297e-02 RTime: 44.492,,(no adduct),392.7029,4,34,54
Sel Score: 0.77 p value: 6.206e-02 RTime: 44.738,,(no adduct),388.7091,2,34,54
Sel Score: 0.77 p value: 4.838e-02 RTime: 35.004,,(no adduct),439.4882,4,25,45
Sel Score: 0.77 p value: 8.320e-02 RTime: 59.966,,(no adduct),434.9703,2,49,69
Sel Score: 0.77 p value: 4.746e-02 RTime: 51.524,,(no adduct),433.235,2,41,61
Sel Score: 0.77 p value: 1.173e-01 RTime: 23.57,,(no adduct),399.4694,4,13,33
Sel Score: 0.77 p value: 7.547e-02 RTime: 49.235,,(no adduct),443.4795,4,39,59
Sel Score: 0.77 p value: 7.559e-02 RTime: 33.883,,(no adduct),429.9893,4,23,43
Sel Score: 0.77 p value: 3.677e-02 RTime: 33.797,,(no adduct),391.9717,4,23,43
Sel Score: 0.77 p value: 8.912e-02 RTime: 20.392,,(no adduct),333.5815,5,10,30
Sel Score: 0.77 p value: 2.025e-02 RTime: 28.007,,(no adduct),370.2058,4,18,38
Sel Score: 0.77 p value: 3.951e-02 RTime: 42.122,,(no adduct),427.9759,2,32,52
Sel Score: 0.77 p value: 2.719e-02 RTime: 37.08,,(no adduct),458.2241,2,27,47
Sel Score: 0.77 p value: 5.315e-02 RTime: 76.801,,(no adduct),440.2442,2,66,86
Sel Score: 0.77 p value: 3.538e-02 RTime: 41.229,,(no adduct),386.7109,4,31,51
Sel Score: 0.77 p value: 3.141e-02 RTime: 45.854,,(no adduct),466.2243,2,35,55
Sel Score: 0.77 p value: 1.034e-01 RTime: 44.425,,(no adduct),448.4663,4,34,54
Sel Score: 0.77 p value: 7.280e-02 RTime: 59.42,,(no adduct),429.2397,4,49,69
Sel Score: 0.77 p value: 5.591e-03 RTime: 33.758,,(no adduct),394.4765,2,23,43
Sel Score: 0.77 p value: 3.788e-02 RTime: 56.919,,(no adduct),430.9886,2,46,66
Sel Score: 0.77 p value: 3.750e-02 RTime: 37.265,,(no adduct),412.2247,4,27,47
Sel Score: 0.77 p value: 4.966e-02 RTime: 38.788,,(no adduct),558.9623,3,28,48
Sel Score: 0.77 p value: 6.353e-02 RTime: 54.979,,(no adduct),596.3072,3,44,64
Sel Score: 0.77 p value: 8.672e-02 RTime: 47.728,,(no adduct),456.9864,2,37,57
Sel Score: 0.77 p value: 9.544e-02 RTime: 49.389,,(no adduct),455.9934,2,39,59
Sel Score: 0.77 p value: 8.537e-02 RTime: 17.32,,(no adduct),409.4883,4,7,27
Sel Score: 0.77 p value: 2.481e-02 RTime: 26.808,,(no adduct),432.47,4,16,36
Sel Score: 0.77 p value: 5.202e-02 RTime: 44.731,,(no adduct),440.4928,2,34,54
Sel Score: 0.77 p value: 1.437e-02 RTime: 42.494,,(no adduct),519.937,3,32,52
Sel Score: 0.77 p value: 8.029e-02 RTime: 37.745,,(no adduct),442.993,2,27,47
Sel Score: 0.77 p value: 9.883e-03 RTime: 37.31,,(no adduct),441.7206,4,27,47
Sel Score: 0.77 p value: 6.513e-02 RTime: 38.464,,(no adduct),421.9828,2,28,48
Sel Score: 0.77 p value: 2.702e-02 RTime: 44.605,,(no adduct),430.7458,2,34,54
Sel Score: 0.77 p value: 6.409e-02 RTime: 45.259,,(no adduct),425.2404,4,35,55
Sel Score: 0.77 p value: 1.183e-01 RTime: 46.777,,(no adduct),414.2406,4,36,56
Sel Score: 0.77 p value: 4.890e-02 RTime: 35.241,,(no adduct),355.7842,5,25,45
Sel Score: 0.77 p value: 1.810e-02 RTime: 48.095,,(no adduct),571.288,3,38,58
Sel Score: 0.77 p value: 1.127e-01 RTime: 52.622,,(no adduct),447.7436,2,42,62
Sel Score: 0.77 p value: 3.322e-02 RTime: 40.783,,(no adduct),414.9835,4,30,50
Sel Score: 0.77 p value: 1.111e-02 RTime: 37.866,,(no adduct),442.4589,2,27,47
Sel Score: 0.76 p value: 4.211e-02 RTime: 47.552,,(no adduct),398.4631,4,37,57
Sel Score: 0.76 p value: 4.719e-03 RTime: 36.79,,(no adduct),384.9562,4,26,46
Sel Score: 0.76 p value: 4.664e-02 RTime: 34.424,,(no adduct),405.9872,2,24,44
Sel Score: 0.76 p value: 1.115e-01 RTime: 28.768,,(no adduct),394.2147,4,18,38
Sel Score: 0.76 p value: 5.788e-03 RTime: 38.302,,(no adduct),462.4916,2,28,48
Sel Score: 0.76 p value: 1.187e-02 RTime: 44.662,,(no adduct),408.9589,2,34,54
Sel Score: 0.76 p value: 2.849e-02 RTime: 26.638,,(no adduct),399.7085,2,16,36
Sel Score: 0.76 p value: 5.614e-02 RTime: 28.895,,(no adduct),419.9717,4,18,38
Sel Score: 0.76 p value: 1.018e-01 RTime: 35.825,,(no adduct),399.9632,2,25,45
Sel Score: 0.76 p value: 9.084e-02 RTime: 19.775,,(no adduct),409.4644,2,9,29
Sel Score: 0.76 p value: 4.402e-02 RTime: 38.103,,(no adduct),408.2176,2,28,48
Sel Score: 0.76 p value: 2.159e-02 RTime: 30.278,,(no adduct),418.2067,4,20,40
Sel Score: 0.76 p value: 2.304e-03 RTime: 38.343,,(no adduct),447.2397,2,28,48
Sel Score: 0.76 p value: 8.017e-03 RTime: 29.13,,(no adduct),408.98,2,19,39
Sel Score: 0.76 p value: 1.200e-01 RTime: 45.832,,(no adduct),394.959,4,35,55
Sel Score: 0.76 p value: 9.902e-02 RTime: 47.236,,(no adduct),411.2231,4,37,57
Sel Score: 0.76 p value: 4.528e-02 RTime: 54.307,,(no adduct),450.4826,2,44,64
Sel Score: 0.76 p value: 3.891e-02 RTime: 32.972,,(no adduct),394.4738,4,22,42
Sel Score: 0.76 p value: 3.938e-02 RTime: 20.303,,(no adduct),415.4667,4,10,30
Sel Score: 0.76 p value: 9.890e-02 RTime: 50.398,,(no adduct),457.0056,4,40,60
Sel Score: 0.76 p value: 7.789e-03 RTime: 25.652,,(no adduct),430.9785,4,15,35
